Timestamp,Orientation X,Orientation Y,Orientation Z,Orientation W,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
1503523593608,-0.933,-0.290,+0.106,+0.185,+0.606,+0.097,-0.766,-0.438,-2.062,+0.188,-2, -1, 0, 0, -3, -2, 0, -2
1503523593624,-0.933,-0.290,+0.106,+0.185,+0.609,+0.096,-0.765,-0.688,-2.438,+0.312,-2, -4, -1, -1, -2, 0, -2, 0
1503523593652,-0.933,-0.290,+0.106,+0.185,+0.608,+0.100,-0.774,-1.375,-3.188,+0.250,2, 2, -1, -2, -1, -2, 0, 0
1503523593668,-0.933,-0.289,+0.106,+0.185,+0.608,+0.106,-0.770,-1.500,-4.125,+0.688,0, -3, -1, 0, 1, -1, -2, 0
1503523593684,-0.933,-0.289,+0.106,+0.185,+0.606,+0.104,-0.775,-0.938,-3.938,+0.938,-3, -1, 1, -1, 0, -2, -1, -1
1503523593707,-0.934,-0.288,+0.105,+0.185,+0.603,+0.093,-0.781,-0.812,-4.188,+0.938,-1, -1, 1, 0, 0, -1, 0, -1
1503523593728,-0.934,-0.287,+0.105,+0.185,+0.586,+0.096,-0.781,-0.375,-3.500,+0.562,0, -3, 0, -2, 0, 1, 0, -1
1503523593744,-0.934,-0.287,+0.105,+0.185,+0.579,+0.092,-0.789,-0.875,-2.000,+0.500,-1, 1, -2, 0, -2, 0, -2, -1
1503523593766,-0.934,-0.287,+0.105,+0.185,+0.586,+0.096,-0.778,-1.000,-0.375,+0.500,0, 0, -1, -2, -1, -1, -2, 1
1503523593789,-0.934,-0.287,+0.105,+0.185,+0.599,+0.096,-0.778,-0.875,+0.438,+0.125,1, -1, 0, 0, -1, -1, 1, -1
1503523593805,-0.934,-0.287,+0.105,+0.185,+0.595,+0.105,-0.782,-0.812,+0.812,-0.250,1, 1, 0, -2, 0, 0, 0, -2
1503523593826,-0.934,-0.287,+0.105,+0.185,+0.593,+0.102,-0.777,-0.750,+1.125,+0.000,-2, -2, -1, -1, -1, -1, -1, -1
1503523593848,-0.934,-0.287,+0.105,+0.185,+0.598,+0.098,-0.774,-0.812,+1.500,+0.688,-1, -1, -1, -2, -1, -3, -1, 1
1503523593864,-0.934,-0.288,+0.105,+0.185,+0.604,+0.097,-0.774,-1.125,+1.438,+1.188,0, 0, 0, 1, -1, -1, -3, -1
1503523593887,-0.934,-0.288,+0.105,+0.185,+0.608,+0.097,-0.779,-1.062,+0.500,+1.188,-1, 1, 1, 1, 0, 0, -1, -2
1503523593908,-0.934,-0.288,+0.105,+0.185,+0.611,+0.100,-0.772,-1.188,+0.000,+1.000,-1, -2, -1, -1, -2, -1, -1, -1
1503523593924,-0.934,-0.288,+0.105,+0.185,+0.601,+0.093,-0.777,-1.188,-0.875,+0.812,0, 0, -1, 0, -1, -1, 1, 1
1503523593946,-0.934,-0.288,+0.105,+0.185,+0.593,+0.098,-0.782,-1.625,-0.812,+0.750,-2, 0, 0, 0, 0, 0, -2, -1
1503523593968,-0.934,-0.288,+0.105,+0.185,+0.594,+0.091,-0.776,-1.812,-0.250,+0.812,-2, -2, 0, 0, 0, -1, 0, 1
1503523593984,-0.934,-0.288,+0.105,+0.185,+0.605,+0.100,-0.778,-1.812,-0.375,+0.750,-1, 0, -1, 0, -2, -1, -1, -1
1503523594006,-0.934,-0.288,+0.105,+0.185,+0.607,+0.099,-0.782,-1.438,-1.250,+0.500,-1, 0, 1, -2, -1, -1, 0, 0
1503523594029,-0.934,-0.288,+0.105,+0.185,+0.597,+0.099,-0.774,-1.250,-0.875,+0.312,0, 0, -3, -3, -1, -3, 1, -1
1503523594044,-0.934,-0.288,+0.105,+0.185,+0.600,+0.101,-0.778,-1.062,-0.750,+0.062,0, -1, -1, -1, -2, 1, -2, 0
1503523594066,-0.934,-0.288,+0.105,+0.185,+0.597,+0.100,-0.779,-1.125,-0.625,+0.125,-3, -3, -1, -1, -3, -1, -2, 0
1503523594089,-0.934,-0.288,+0.105,+0.185,+0.596,+0.095,-0.783,-1.000,-0.875,+0.000,-1, -3, 0, 0, 0, -1, 0, -2
1503523594105,-0.934,-0.288,+0.105,+0.185,+0.597,+0.103,-0.776,-0.875,-0.375,-0.062,-2, 1, -1, 0, 1, -3, 0, -1
1503523594129,-0.934,-0.288,+0.105,+0.185,+0.608,+0.100,-0.777,-0.875,-0.875,+0.125,0, -1, -1, 1, -2, 1, 0, 0
1503523594148,-0.934,-0.288,+0.105,+0.185,+0.605,+0.103,-0.773,-0.812,-1.062,+0.062,0, -2, -1, 0, -2, 2, -1, 0
1503523594166,-0.934,-0.288,+0.105,+0.185,+0.599,+0.100,-0.778,-0.938,-1.562,+0.188,-1, 0, -1, 0, -2, 0, -2, 0
1503523594188,-0.934,-0.288,+0.105,+0.185,+0.596,+0.097,-0.778,-1.062,-1.375,+0.375,-2, 1, -3, -3, -2, -1, -2, 0
1503523594210,-0.934,-0.287,+0.105,+0.185,+0.604,+0.093,-0.780,-1.125,-1.688,+0.438,0, 0, -2, -1, 0, 1, 1, -2
1503523594226,-0.934,-0.287,+0.105,+0.185,+0.597,+0.100,-0.782,-1.375,-1.875,+0.438,1, -2, 1, -1, 0, -1, -1, 0
1503523594246,-0.934,-0.287,+0.105,+0.185,+0.592,+0.103,-0.773,-1.312,-1.188,+0.438,1, -2, -2, -1, -2, -2, -1, -1
