,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,groundtruth
2,-17.510827161407835,1.0353196190913017,0.6709651858960085,0.17045643931634058,-0.3443230067503372,-0.21981083808112076,-0.10061587029192938,-0.09036221367844477,-0.3111360107181857,0.12152439549898286,0.08430810713068645,0.14358633825088318,-0.12715198207360465,0.10554572210158907,0.1008539480642535,0.21413278483334006,-0.15593576932042372,-0.055516143231128176,0.007999198275480068,0.10217538674305503,-0.07414167072742704,0.033761350957176736,0.032768178034688615,-0.011303124711839469,0.02903489488737214,-0.002855643350049996,-0.05449579161534379,0.02246119871712992,0.08380766560428311,-0.008397293875651128,eating
3,-16.533142258899655,0.7434252894923945,-1.1003338605279562,0.05741927056613379,0.5818318930779445,-0.10175570926629443,-0.14153380551948552,0.6340748592334401,0.07048974164092561,-0.20212937829743838,0.15307103082364024,0.014292002179674234,0.06108635512099513,-0.21646044682939958,-0.0657582986118389,0.011300147666796823,0.09898223127590429,-0.06360217892444309,0.16787605878423825,0.041692480975964584,-0.00018457666800272832,0.1116079393995493,-0.04237034361993505,-0.0627617254360826,-0.035078762302530125,-0.09235566873665547,0.12221692626195409,-0.02362221238018714,0.02598545923489936,0.11043387058932057,eating
4,-15.536701217196699,0.2942220729826027,-0.7892845157231665,-0.4527958347329806,0.7567897434592147,-0.8676049708478433,0.5696954316392344,-0.225138028572488,-0.029796542360210152,-0.30839547218809626,0.003840616025322224,0.09539897133009216,-0.10090244090858544,-0.17639333257576156,0.048042802593018775,0.06506140102902007,-0.00994139814469417,-0.07718215461465229,0.12611485765581112,0.0666408597882887,-0.05289323860408123,-0.009711976787949507,0.02006437619588248,0.03492654235791535,0.06531185149816816,0.00914316089328753,0.019096575595436243,0.025328339013037625,0.023325921557502276,-0.0881081412226812,eating
5,-14.503877116044592,0.5289088112312811,-0.9546288214433049,0.43119566169493206,-0.7501191923115264,0.8057447271679468,0.26166128096385705,-0.27754288782983305,0.45219318942844866,0.04309553950407549,-0.01891802492934728,0.28843424090746633,0.14624965090320138,0.037763840908983055,0.013028231894986428,-0.07305783739057872,0.05556928565057268,0.0937834608074993,0.04498305910178527,-0.06680280330239145,-0.068070318927412,0.11294733314590558,-0.07232502281563785,0.037498650222503184,-0.0188017519218441,-0.02089982787662235,-0.06042075546718678,-0.05987979022408434,-0.05810565187466816,-0.030499197198650817,eating
6,-13.506124140023328,0.7870320305569071,1.0006948815336454,0.1439667501973319,-0.6204427237753471,-0.14001279124383745,0.03633627001938181,0.10713661249327534,-0.13168968992077135,-0.6170271849657759,-0.20646709467262167,-0.2344427429058458,-0.1536785659004697,0.11101198603616083,0.007941191263390029,-0.10181681570251097,0.2392067769173548,-0.1555638631100323,-0.13089142214443744,-0.058583203452043826,0.023300723999166474,0.05719896373805807,0.0034162143762745062,-0.10477906467380749,0.028908708718771752,-0.03572111770851524,0.01006785346671084,0.02315474382353551,0.09998600167465609,0.06785804563202061,eating
7,-12.529733388534682,0.1656767882585375,-0.350468783662474,-0.4189966661741248,0.5848583586318866,-0.9207765818311812,0.6780488289420344,-0.03584792911820968,0.09035715922925251,-0.29032695368502204,0.016408852177520743,0.047442991701402315,-0.06313155528823841,-0.08349703913602043,0.19249288318379779,0.04920370733057711,0.12279754145655927,0.08482664022312265,-0.02345103153478493,-0.029222523603944228,-0.1280644941336318,-0.05450047189568091,-0.10564910828572946,-0.0227477598258958,0.028342580726521308,0.031445639832790896,-0.029584759892493782,-0.0019913457689960177,0.08235873540532747,-0.05724097271873017,eating
8,-11.53392704279166,0.9573623190886964,-0.41440824432294276,0.33745310402143935,0.5878608092804958,0.8182372191932096,-0.31674964173784975,-0.09737115902963081,-0.008336374328313354,-0.16642386520546024,-0.04110153848690418,0.2393295144386379,0.037267323929634145,-0.06802375106344995,-0.08155807173391375,-0.08778005921046732,0.011713387166435609,0.05570915600657459,-0.04559166681001964,-0.01867290621614514,0.04041136644257645,0.00998884242399942,0.06433513515475553,-0.007748064087447201,0.03740670257306439,0.16969338453083693,0.041562951485669075,0.048104507358219105,0.033928398294744984,0.021815327518025694,eating
9,-10.50557731068073,-0.20788029312931222,1.0040000701433331,0.8671804238403944,-0.35926988106426955,-0.23892949021539273,0.07255946720056511,-0.06854803952607848,-0.05003323309341892,-0.16780672835532154,0.1518212735151741,-0.052252848795265955,0.12146955295894185,-0.09268562879873848,0.13320679556248835,-0.07145745176010161,0.01348950801378703,-0.00590520165745212,0.002387485813642412,-0.022197658166828116,-0.05530019961735413,-0.001098865405991707,-0.03703915447934248,0.07810243310840473,-0.057956609447626074,0.04033844706350833,-0.04967957320977099,0.019664397631920794,0.009185682920092222,-0.10613507962193174,eating
10,-9.507830958673397,1.4671191168098037,0.7430143896737728,-0.05897855811397729,-0.24272885796756052,-0.18668051953338316,-0.3992726556242601,-0.2593865690013224,0.011368195993377593,0.35732368391769487,-0.3963474141754357,0.08560858388464586,-0.026148831956846856,-0.047088924076551,0.13688541598936796,0.06064401131556577,-0.08288763364469882,0.03047744661290377,0.09801514193729999,-0.024548521059801178,0.0707933285210458,-0.007694330437176349,0.02872472265250186,-0.08587235852960402,0.04697854683006591,-0.006532942574158845,-0.010943614375424357,0.01181625428113184,0.00031411582995392206,-0.00802973186233639,eating
11,-8.539486830800861,-0.05519571008115895,0.6207878254330168,-0.09849567968291027,1.1583762494321914,-0.031136373344098595,0.5945693167174484,-0.01143672781191939,0.022190987694772485,-0.3498124844975946,-0.02230560485591078,0.003579353315299201,0.01318350240828817,0.10769098153721389,0.3119119575061791,-0.036219538840198205,-0.03413024800335303,0.1753239726712052,0.08391442184943591,0.20322543269220097,0.11586837001637457,0.0011268428149989245,0.11341214942455165,-0.1251210608809773,-0.07858543606858678,0.018645623609358748,-0.0009793062148650024,0.09470872145394428,-0.06708887313744251,-0.016331467418657753,eating
12,-7.536320855485318,0.8543719409350591,-0.519127008968832,0.5418478555880759,0.7505166936375359,0.7361267181045436,-0.4523074285874026,-0.32552466636834543,-0.42173270997199347,-0.05236816101520816,-0.4994341895026221,0.08234823324272775,0.09320385787483994,0.09964032713918713,0.13882621457490035,-0.16320278484851838,-0.08826991045038188,0.06730776102210267,0.07857794887678349,0.012996267700580964,0.14144838380896624,-0.033513639297609324,-0.0634312754641702,0.018053767460402017,-0.02603135231580898,-0.06329924079946851,0.03136167295618661,-0.11196287973796915,0.08531767320712601,-0.013833849607484487,eating
13,-6.508945494228696,-0.3981349788727326,0.4894799809754241,0.7664543686589546,-0.1755620173541773,0.338474180349561,0.40305232283138037,-0.05716613705678683,0.0026055886477373263,-0.06605981010489269,-0.16960287425732617,0.06206276498707269,0.18536615109523427,-0.19790452462515062,-0.11064874236679856,0.10616130027989971,0.05792550481651095,-0.22001241968131668,0.26831237787752554,-0.01795934621734294,0.004515738515064283,-0.06116359874475921,0.024925446968973846,0.07238022836713962,-0.15276244177431367,0.08420088097904148,-0.032539289291095154,0.008168209603971665,-0.05257180311917978,0.008802300527848394,eating
14,-5.508962049477731,0.32004903531998735,1.3234406968256758,0.157628895851287,-0.07582880963347857,-0.3035452889599037,0.3953737080492632,0.48397818882654303,0.047505255246766194,-0.14036221075644637,-0.06781843768008654,0.04424090994876343,0.41110010431757177,-0.005441014212617314,0.07672926734982465,0.13239062666383897,-0.025407065411655074,0.05056879926379135,-0.26379918819417303,0.024066488931218037,0.0708491226621242,0.06013756905498131,-0.0891702849596519,-0.009032573997564082,-0.09353545937643543,0.03449126988999902,-0.11872933264740332,-0.0915554132919806,0.017370853811067743,0.0935017392197473,eating
15,-4.529127678876821,0.30478066666176945,-0.7628414361178812,0.3287423466732205,0.7264848695239298,0.5127525475871956,0.18641095841784855,0.31249578712617987,0.12450267802284554,0.3364352146148633,-0.0058625042708794674,0.08407030027501651,-0.07580219895792463,-0.06400145065793778,-0.08438034868390216,0.08906995585382,0.060095773518424246,-0.019730231170372946,-0.06856388774389177,0.03594493550192356,0.2021392332254457,-0.03898919448798478,0.013256894330703064,0.07353657419020396,0.0722385345903557,-0.008226902612044857,-0.008579723533135117,0.018466734148417818,-0.005251959996572786,-0.024164373435288898,eating
16,-3.5292927443171047,0.5844327510647961,-1.0528374660873723,0.02934916646237199,0.6596871077894523,0.7881876789378949,0.32445634234794524,-0.04987183568285611,0.08500030896221485,0.4067068768051644,0.14369629301653994,-0.08691179599722702,-0.02479233304483376,-0.10808251758905468,0.13518152012689436,0.05542333919674929,0.24781176843289437,-0.01579054634385226,-0.0646412401156798,-0.039195053647357196,0.023061051082760745,0.040324937057509745,0.17078353829023768,-0.11473765698106006,-0.0028146990264281643,-0.0764023245810202,-0.06632520687061694,0.028497238075589317,-0.013070452319824042,0.002373830568547654,eating
17,-2.502762239248814,0.4465633145500973,-0.9782577209573564,0.5652953685938229,-0.7522575372499862,0.5711202490616774,0.29425572168276487,-0.10673731902002519,0.2557759666803215,-0.3042686369379282,-0.08430350164593174,-0.057674373418696745,-0.20192493919440063,0.12188106124504407,-0.041785428637517705,-0.0507078720719524,-0.06908963775511065,-0.057190019309583257,-0.07134072200241602,-0.1072405689085364,-0.006212261416732334,0.1003695929519273,-0.026605993189330723,0.05303136378977457,-0.04792968101584839,0.04776914245781333,-0.10574459578875561,0.1059713684778072,-0.002985715224167165,0.01694345974559112,eating
18,-1.5091519752821654,1.2647393540423975,1.0337218337100773,0.06573179287120191,-0.13138437338818854,-0.296281761223595,-0.15262218345037046,-0.5343704055769948,0.08337798464015334,0.14912023648212366,0.16835203456088618,0.025677345413994256,-0.05812194503694914,0.2277752859049188,0.03946103108094543,-0.0038383152270335882,-0.010468968987125222,-0.07183085654397418,0.08996879769530455,0.018254008921646928,0.05202038440742066,0.05622734221660423,-0.10860783103847986,0.00471512722609255,-0.028212897516825857,0.09453849242807558,0.015805189624544635,-0.044386311770412995,-0.0396464841064092,-0.008190523738704053,eating
19,-0.5291543755242059,-0.24276515892291808,0.5358127120061412,0.8791058583138488,1.1758371641689858,-0.4049674877138122,-0.027986370085102394,0.05815891541696065,0.12897852583216382,0.6497957273417794,0.09896557142383439,-0.20004737259466704,-0.045929650888141244,0.054603107729114315,-0.06360143856146437,0.06434432163521332,0.13145109298915378,-0.025361034620577313,-0.07454131004869151,-0.003338509954949106,-0.004369109007480052,0.055441614257729394,-0.06419100796385016,0.0065376486908666235,-0.08166089621627683,-0.02087186617750637,-0.03505854896011263,0.038461115259888476,0.08035114652563759,0.024624052032605814,eating
