Timestamp,Orientation X,Orientation Y,Orientation Z,Orientation W,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Roll,Yaw,Window
1503685034984,+0.224,+0.075,-0.408,-0.882,+0.770,+0.062,-0.603,-1.562,+0.312,+0.312,0, -2, 0, -2, -1, 1, -1, 0,-0.47451711605740476,0.8544724322659817,0
1503685035001,+0.224,+0.075,-0.408,-0.882,+0.787,+0.065,-0.610,-0.938,+0.750,+0.875,-1, 0, -1, -1, -2, -1, -2, -1,-0.47451711605740476,0.8544724322659817,0
1503685035029,+0.224,+0.075,-0.408,-0.882,+0.766,+0.063,-0.603,-0.375,+0.688,+0.750,0, 0, -1, 0, -1, -1, -1, -1,-0.47451711605740476,0.8544724322659817,0
1503685035052,+0.224,+0.075,-0.408,-0.882,+0.771,+0.062,-0.603,-0.875,+0.688,+0.812,0, -1, -1, 0, 0, 0, -1, 0,-0.47451711605740476,0.8544724322659817,0
1503685035059,+0.224,+0.075,-0.408,-0.882,+0.799,+0.059,-0.610,-0.812,+0.000,+0.875,-2, -1, -1, -1, 0, -1, 0, 0,-0.47451711605740476,0.8544724322659817,0
1503685035083,+0.224,+0.075,-0.409,-0.882,+0.764,+0.059,-0.612,-0.750,+1.188,+0.812,1, 1, 0, -2, 0, -1, 0, -2,-0.47465070143754184,0.8568653814191057,0
1503685035104,+0.224,+0.075,-0.409,-0.882,+0.777,+0.057,-0.616,-1.000,-0.188,+0.688,0, -2, 0, 0, -1, -2, -2, -1,-0.47465070143754184,0.8568653814191057,0
1503685035119,+0.224,+0.075,-0.409,-0.881,+0.791,+0.067,-0.607,-1.438,+2.250,+0.750,-1, 0, -1, -2, -1, -1, 0, -1,-0.47425167204057694,0.8563289059425515,0
1503685035141,+0.224,+0.075,-0.409,-0.881,+0.776,+0.055,-0.605,-0.688,-0.250,+1.375,-1, -1, -2, -1, -2, -2, -1, 0,-0.47425167204057694,0.8563289059425515,0
1503685035165,+0.224,+0.075,-0.409,-0.881,+0.781,+0.051,-0.614,-1.188,+0.875,+0.875,-2, 0, 0, -1, 1, -2, -2, -5,-0.47425167204057694,0.8563289059425515,0
1503685035179,+0.224,+0.075,-0.409,-0.881,+0.773,+0.056,-0.599,-1.375,+1.125,+0.250,-1, -2, -2, 0, 0, -1, 0, 1,-0.47425167204057694,0.8563289059425515,0
1503685035209,+0.224,+0.075,-0.409,-0.881,+0.783,+0.059,-0.603,-1.312,-0.312,+0.062,-1, -2, 1, 0, -1, -1, -1, -2,-0.47425167204057694,0.8563289059425515,0
1503685035226,+0.224,+0.075,-0.409,-0.881,+0.785,+0.058,-0.605,-1.188,+0.125,+0.438,-2, -2, -1, -2, 1, -1, -1, 0,-0.47425167204057694,0.8563289059425515,0
1503685035239,+0.224,+0.075,-0.409,-0.881,+0.770,+0.060,-0.604,-1.000,-0.062,+0.562,-1, 1, 0, -1, 0, 0, 0, -1,-0.47425167204057694,0.8563289059425515,0
1503685035262,+0.224,+0.075,-0.409,-0.881,+0.783,+0.057,-0.613,-0.938,-0.750,+0.562,-2, 0, 2, 0, 0, -1, -2, 0,-0.47425167204057694,0.8563289059425515,0
1503685035284,+0.224,+0.075,-0.409,-0.881,+0.785,+0.059,-0.607,-0.938,-0.312,+0.438,-1, -2, 0, -1, -1, 0, -1, 0,-0.47425167204057694,0.8563289059425515,0
1503685035300,+0.224,+0.075,-0.409,-0.882,+0.771,+0.056,-0.612,-0.750,-1.500,+0.375,0, -1, -1, -2, -1, -1, 0, 0,-0.47465070143754184,0.8568653814191057,0
1503685035322,+0.224,+0.075,-0.409,-0.881,+0.776,+0.059,-0.602,-1.062,+1.438,+0.812,-1, 0, -1, -2, -1, -1, 1, 0,-0.47425167204057694,0.8563289059425515,0
1503685035344,+0.224,+0.075,-0.409,-0.881,+0.777,+0.053,-0.600,-1.250,+0.812,+0.312,0, 0, -1, -1, -1, -1, -2, -1,-0.47425167204057694,0.8563289059425515,0
1503685035361,+0.224,+0.075,-0.409,-0.881,+0.786,+0.060,-0.611,-1.312,-0.500,+0.125,-1, -2, -2, 0, -3, -1, -1, -1,-0.47425167204057694,0.8563289059425515,0
1503685035382,+0.224,+0.075,-0.409,-0.881,+0.777,+0.063,-0.601,-1.312,+1.312,+0.750,-3, -2, 0, -2, 1, -1, 1, -2,-0.47425167204057694,0.8563289059425515,0
1503685035404,+0.224,+0.075,-0.409,-0.881,+0.782,+0.058,-0.605,-0.812,-0.750,+0.688,0, -1, -2, -1, 1, -2, -2, -1,-0.47425167204057694,0.8563289059425515,0
1503685035419,+0.224,+0.075,-0.409,-0.881,+0.789,+0.062,-0.601,-0.812,+0.500,+0.938,0, -2, 0, 1, -2, -1, 1, -1,-0.47425167204057694,0.8563289059425515,0
1503685035442,+0.224,+0.075,-0.409,-0.881,+0.778,+0.051,-0.602,-0.812,-0.625,+0.875,0, 2, 0, 1, 0, 0, 0, -1,-0.47425167204057694,0.8563289059425515,0
1503685035464,+0.224,+0.075,-0.409,-0.881,+0.778,+0.051,-0.607,-0.938,-1.188,+0.375,-2, 0, 1, 1, 1, -1, -1, -1,-0.47425167204057694,0.8563289059425515,0
1503685035480,+0.224,+0.075,-0.409,-0.881,+0.781,+0.054,-0.606,-1.312,+0.250,+0.375,-2, -2, 0, -1, -1, -1, -1, 0,-0.47425167204057694,0.8563289059425515,0
1503685035502,+0.224,+0.075,-0.409,-0.881,+0.778,+0.058,-0.603,-1.438,-1.250,-0.375,-1, -1, -2, 0, 1, -1, -1, 0,-0.47425167204057694,0.8563289059425515,0
