1503616371609,-21, -1, -1, -1, -1, -1, 0, 0, 0
1503616371625,-14, -3, -1, -1, 1, -2, -7, -10, 0
1503616371659,15, -3, -3, -2, -3, -3, -6, -5, 0
1503616371679,23, 3, 1, -1, 1, -3, 3, 0, 0
1503616371700,-52, 0, 1, -1, 2, 0, -3, -3, 0
1503616371717,22, -2, 0, -1, 1, -1, 2, -3, 0
1503616371737,-13, -3, -3, -1, -1, 1, -6, -9, 0
1503616371761,-21, -4, 0, -2, -1, 0, 0, 0, 0
1503616371775,-8, 3, 0, 1, -2, -4, 1, 1, 0
1503616371797,-16, -7, 0, 1, 0, 2, 1, 6, 0
1503616371820,-41, -6, -3, -4, -3, 0, -2, -7, 0
1503616371835,-11, 0, -2, -4, -3, -2, -1, 4, 0
1503616371857,36, 3, -2, 0, -2, 3, 0, -2, 0
1503616371880,31, 0, 0, 1, 3, -1, -2, -6, 0
1503616371895,0, 4, 1, 1, 0, -2, -2, 4, 0
1503616371918,-4, -5, -3, 1, 1, -2, 2, 1, 0
1503616371940,38, 5, 2, 0, -1, -2, 1, 5, 0
1503616371962,10, 0, -2, -2, 2, -2, 0, 1, 0
1503616371977,29, 3, 0, -1, -4, 0, 2, 2, 0
1503616372000,-14, 0, -2, -2, -2, -3, -5, 0, 0
1503616372022,2, -1, -2, 0, 0, 2, 0, 4, 0
1503616372037,-20, 0, -1, -1, 0, -2, -1, -6, 0
1503616372060,-26, -6, -2, -1, 0, 1, 1, -2, 0
1503616372083,16, 0, -2, -1, 0, 0, -4, -4, 0
1503616372097,-22, -13, -6, 0, -3, 2, -1, 3, 0
1503616372121,6, 1, 2, 0, -1, -2, -2, -4, 0
1503616372142,21, 3, 2, -2, -2, 0, -3, 1, 0
1503616372158,6, -4, -4, -2, 1, -4, -1, -7, 0
1503616372180,-25, -5, -2, 1, 2, 0, 0, 1, 0
1503616372203,14, 5, 1, -1, 0, 0, -3, -2, 0
1503616372218,-18, -8, -4, -4, -2, 1, -1, 1, 0
1503616372232,16, -4, -2, -2, 1, 0, 2, 12, 0
1503616372255,26, 4, 0, 1, 1, 2, -1, 1, 0
1503616372277,-19, -2, -1, 0, -1, -2, -1, 2, 0
1503616372292,-1, 2, 1, 1, -1, -1, -5, -3, 0
1503616372308,82, 10, 2, -2, -3, 3, -1, -3, 0
1503616372330,-69, -13, -4, -3, 1, 0, 3, -1, 0
1503616372354,-6, 1, -1, 1, 0, -1, -2, -1, 0
1503616372367,-31, -2, 0, -1, 1, 0, -2, -3, 0
1503616372390,0, -3, -2, -2, -3, 2, 1, 1, 0
1503616372412,12, 0, 2, -1, 0, -3, 1, -1, 0
1503616372427,36, 3, -1, -3, -3, -2, 1, 0, 0
1503616372450,-44, -4, -2, 0, 1, 0, 1, 2, 0
1503616372472,-6, 1, 0, -2, -1, 0, -4, 3, 0
1503616372488,21, 0, -1, -1, -1, 0, 2, 0, 0
1503616372510,-26, -1, -2, 0, -1, -3, -3, -8, 0
1503616372532,32, 2, 0, -2, 0, 4, -2, 3, 0
1503616372548,-25, 6, 1, 0, -3, -2, -2, 1, 0
1503616372563,21, 6, 0, 1, -1, -4, -2, -2, 0
1503616372585,-8, -1, -1, -1, 0, -1, 1, -1, 0
1503616372600,4, -4, -4, -4, -2, -2, -2, -2, 0
1503616372625,28, 3, -1, -2, -2, 1, -1, 2, 0
1503616372638,-11, 2, 1, 1, -3, -1, 0, 2, 0
1503616372660,-37, -3, -2, 1, 1, 1, -1, 2, 0
1503616372690,-48, -5, -1, -1, -2, 0, -1, -7, 0
