Timestamp,Orientation X,Orientation Y,Orientation Z,Orientation W,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Roll,Yaw,Window
1503958514036,+0.969,+0.158,-0.055,+0.183,+0.315,+0.169,-0.932,-0.875,-0.688,+0.188,1, 2, 4, -4, -1, -2, -1, -5,2.7929415934501596,0.29424109193794507,0
1503958514059,+0.969,+0.158,-0.055,+0.183,+0.311,+0.178,-0.939,-1.438,-0.750,+0.188,0, 0, 1, -1, -1, -1, 0, -2,2.7929415934501596,0.29424109193794507,0
1503958514075,+0.969,+0.158,-0.055,+0.183,+0.314,+0.168,-0.926,-1.250,+0.250,-0.188,0, -3, -2, -2, -2, -1, -1, -1,2.7929415934501596,0.29424109193794507,0
1503958514097,+0.969,+0.158,-0.055,+0.183,+0.318,+0.174,-0.937,-1.250,-0.188,+0.250,0, 0, 1, -2, 0, 0, -2, -1,2.7929415934501596,0.29424109193794507,0
1503958514119,+0.969,+0.158,-0.055,+0.183,+0.314,+0.171,-0.931,-1.062,-0.438,-0.062,0, 1, 3, -5, 3, -1, -1, 0,2.7929415934501596,0.29424109193794507,0
1503958514135,+0.969,+0.158,-0.055,+0.183,+0.315,+0.165,-0.928,-1.125,+0.000,+0.125,-3, -4, -1, 2, -1, 1, 1, 2,2.7929415934501596,0.29424109193794507,0
1503958514157,+0.969,+0.158,-0.055,+0.183,+0.309,+0.175,-0.938,-1.375,-0.062,+0.312,5, -1, -1, -5, 0, -1, -1, 3,2.7929415934501596,0.29424109193794507,0
1503958514180,+0.969,+0.158,-0.055,+0.183,+0.316,+0.180,-0.926,-1.250,+0.125,+0.375,-6, 3, -1, 3, -1, 0, -1, -1,2.7929415934501596,0.29424109193794507,0
1503958514196,+0.969,+0.158,-0.055,+0.183,+0.314,+0.172,-0.929,-1.125,+0.125,-0.062,-3, -1, -1, -3, -3, -2, 0, -3,2.7929415934501596,0.29424109193794507,0
1503958514217,+0.969,+0.158,-0.055,+0.183,+0.314,+0.177,-0.939,-1.062,+0.000,+0.312,3, -1, 4, -1, 0, -2, -2, 0,2.7929415934501596,0.29424109193794507,0
1503958514239,+0.969,+0.158,-0.055,+0.183,+0.311,+0.176,-0.926,-1.062,-0.188,+0.250,-1, -2, 1, 0, -3, -3, -2, -1,2.7929415934501596,0.29424109193794507,0
1503958514258,+0.969,+0.158,-0.055,+0.183,+0.313,+0.174,-0.936,-1.062,+0.062,+0.375,2, -1, 3, -6, 0, 1, 0, 3,2.7929415934501596,0.29424109193794507,0
1503958514277,+0.969,+0.158,-0.055,+0.183,+0.316,+0.173,-0.933,-1.062,+0.188,+0.312,3, -1, -2, -2, 0, -1, 0, -3,2.7929415934501596,0.29424109193794507,0
1503958514299,+0.969,+0.158,-0.055,+0.183,+0.319,+0.176,-0.931,-0.938,-0.188,+0.500,-5, 0, -2, 3, -1, -1, -1, -4,2.7929415934501596,0.29424109193794507,0
1503958514319,+0.969,+0.158,-0.055,+0.183,+0.312,+0.165,-0.932,-0.812,+0.062,+0.125,-5, 1, 0, 2, -1, 0, -1, -3,2.7929415934501596,0.29424109193794507,0
1503958514337,+0.969,+0.158,-0.055,+0.183,+0.315,+0.172,-0.933,-1.188,+0.312,+0.000,-1, 0, 2, -1, -1, -2, -1, -3,2.7929415934501596,0.29424109193794507,0
1503958514359,+0.969,+0.158,-0.055,+0.183,+0.312,+0.176,-0.927,-1.375,+0.688,+0.000,-1, -1, -2, -1, -2, 0, -1, -1,2.7929415934501596,0.29424109193794507,0
1503958514375,+0.969,+0.158,-0.055,+0.183,+0.320,+0.179,-0.923,-1.375,+0.250,+0.188,-2, 3, -4, 1, 0, -1, 0, -3,2.7929415934501596,0.29424109193794507,0
1503958514397,+0.969,+0.158,-0.055,+0.183,+0.315,+0.176,-0.929,-1.188,-0.188,+0.250,0, -2, -3, -1, -2, 1, 0, 0,2.7929415934501596,0.29424109193794507,0
1503958514420,+0.969,+0.158,-0.055,+0.183,+0.316,+0.170,-0.932,-0.938,+0.188,+0.000,-1, -3, 1, -2, -3, -1, -1, -3,2.7929415934501596,0.29424109193794507,0
1503958514435,+0.969,+0.158,-0.055,+0.183,+0.318,+0.178,-0.936,-1.000,-0.125,+0.125,1, -5, 2, -1, 0, 0, 0, 1,2.7929415934501596,0.29424109193794507,0
1503958514457,+0.969,+0.158,-0.055,+0.183,+0.320,+0.172,-0.933,-1.062,+0.000,+0.188,1, 2, -3, 2, -1, -2, -1, 5,2.7929415934501596,0.29424109193794507,0
1503958514480,+0.969,+0.158,-0.055,+0.183,+0.314,+0.177,-0.932,-1.250,-0.375,+0.188,2, -2, 2, -3, 0, -2, 0, -2,2.7929415934501596,0.29424109193794507,0
1503958514495,+0.969,+0.158,-0.055,+0.183,+0.311,+0.176,-0.935,-1.188,+0.250,+0.312,-10, -4, 1, 0, -1, 1, -1, -6,2.7929415934501596,0.29424109193794507,0
1503958514524,+0.969,+0.158,-0.055,+0.183,+0.324,+0.177,-0.928,-0.938,+0.375,+0.250,0, 1, -4, 0, -1, -1, -2, 0,2.7929415934501596,0.29424109193794507,0
1503958514547,+0.969,+0.158,-0.055,+0.183,+0.314,+0.176,-0.926,-0.875,-0.562,-0.125,0, -1, -3, -1, 0, 0, -1, -1,2.7929415934501596,0.29424109193794507,0
1503958514555,+0.969,+0.158,-0.055,+0.183,+0.309,+0.173,-0.936,-0.750,+0.000,+0.188,0, 0, 3, -5, -1, 0, 0, 1,2.7929415934501596,0.29424109193794507,0
1503958514583,+0.969,+0.158,-0.055,+0.183,+0.314,+0.168,-0.934,-0.688,+0.188,+0.688,1, -1, 3, -7, -1, -1, -1, 2,2.7929415934501596,0.29424109193794507,0
1503958514599,+0.969,+0.158,-0.055,+0.183,+0.317,+0.166,-0.928,-0.812,-0.062,+0.062,-1, 0, -2, 2, -1, 0, 0, 2,2.7929415934501596,0.29424109193794507,0
1503958514615,+0.969,+0.158,-0.055,+0.183,+0.314,+0.172,-0.932,-0.875,+0.688,+0.125,1, -3, 4, -6, 0, -1, -2, 0,2.7929415934501596,0.29424109193794507,0
1503958514637,+0.969,+0.158,-0.055,+0.183,+0.317,+0.177,-0.940,-1.125,+0.062,+0.500,-2, 1, -6, 6, -3, -1, 1, -4,2.7929415934501596,0.29424109193794507,0
1503958514659,+0.969,+0.158,-0.055,+0.183,+0.318,+0.173,-0.923,-1.062,+0.438,+0.125,-7, 1, 0, 0, 0, -3, -1, -5,2.7929415934501596,0.29424109193794507,0
1503958514676,+0.969,+0.158,-0.055,+0.183,+0.324,+0.172,-0.938,-0.938,-0.125,+0.438,1, -1, 2, -2, -1, 1, -1, 0,2.7929415934501596,0.29424109193794507,0
1503958514704,+0.969,+0.158,-0.055,+0.183,+0.318,+0.171,-0.928,-0.875,-0.438,-0.062,-3, -2, 0, -1, 0, -2, -1, -2,2.7929415934501596,0.29424109193794507,0
1503958514719,+0.969,+0.158,-0.055,+0.183,+0.316,+0.171,-0.930,-0.812,+0.000,+0.250,2, -2, 1, -1, -1, -1, 1, 4,2.7929415934501596,0.29424109193794507,0
1503958514735,+0.969,+0.158,-0.055,+0.183,+0.315,+0.171,-0.930,-1.125,-0.312,+0.188,-2, -1, -4, 3, 0, -1, -1, -3,2.7929415934501596,0.29424109193794507,0
1503958514757,+0.969,+0.158,-0.055,+0.183,+0.316,+0.166,-0.929,-1.375,+0.062,+0.000,-1, -3, 0, -6, 1, 0, -1, -3,2.7929415934501596,0.29424109193794507,0
1503958514781,+0.969,+0.158,-0.055,+0.183,+0.325,+0.171,-0.926,-1.250,-0.062,+0.000,6, -3, 12, -13, 1, 0, 1, 0,2.7929415934501596,0.29424109193794507,0
1503958514797,+0.969,+0.158,-0.055,+0.183,+0.319,+0.180,-0.936,-1.500,-0.750,+0.000,2, 1, -2, 3, 0, 0, -1, 1,2.7929415934501596,0.29424109193794507,0
1503958514817,+0.969,+0.158,-0.055,+0.183,+0.322,+0.168,-0.926,-0.938,-0.500,-0.125,-4, 0, -1, -1, -1, 0, 0, 3,2.7929415934501596,0.29424109193794507,0
1503958514839,+0.969,+0.158,-0.055,+0.183,+0.312,+0.176,-0.938,-1.125,-1.000,+0.375,-2, 2, 2, 4, 1, -1, 1, -3,2.7929415934501596,0.29424109193794507,0
1503958514867,+0.969,+0.158,-0.055,+0.183,+0.312,+0.172,-0.933,-0.812,+0.000,+0.500,0, 1, -4, 0, -1, -1, 0, -8,2.7929415934501596,0.29424109193794507,0
1503958514885,+0.969,+0.158,-0.055,+0.183,+0.317,+0.173,-0.929,-0.875,-0.125,+0.312,1, -2, -3, 4, -1, -2, 0, 1,2.7929415934501596,0.29424109193794507,0
1503958514899,+0.969,+0.158,-0.055,+0.183,+0.318,+0.171,-0.931,-1.062,-0.125,-0.062,2, 1, -1, -1, 1, -1, 0, 4,2.7929415934501596,0.29424109193794507,0
