Timestamp,Orientation X,Orientation Y,Orientation Z,Orientation W,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
1503510457691,-0.760,-0.645,-0.010,+0.081,+0.931,+0.009,-0.141,-23.125,-5.125,-9.625,4, -6, -4, -7, 0, -1, -3, 7
1503510457713,-0.763,-0.642,-0.006,+0.080,+1.034,-0.090,-0.111,-14.438,-23.875,-14.500,9, -27, -8, 0, -5, -7, -4, 3
1503510457736,-0.767,-0.637,-0.002,+0.079,+1.106,-0.117,-0.109,-16.938,-36.500,-27.562,16, 2, 1, -1, 3, 2, 15, 42
1503510457751,-0.774,-0.629,+0.005,+0.074,+1.059,+0.021,-0.215,-12.688,-57.688,-39.375,-19, -9, 0, 2, 0, -3, 1, -17
1503510457775,-0.782,-0.620,+0.009,+0.069,+0.951,-0.023,-0.198,-4.312,-70.375,-38.750,-62, -8, -11, -6, -6, -3, -6, -53
1503510457799,-0.788,-0.612,+0.012,+0.067,+0.959,-0.116,-0.147,-9.188,-62.750,-31.125,23, 10, 5, 1, 0, -4, -28, 1
1503510457811,-0.794,-0.604,+0.016,+0.064,+0.996,-0.094,-0.161,-13.188,-60.750,-31.062,52, 4, 1, -1, 0, 0, 11, -40
1503510457834,-0.801,-0.595,+0.021,+0.065,+0.978,-0.039,-0.198,-24.562,-64.500,-18.250,-9, 9, -2, -4, -2, -2, -4, 19
1503510457855,-0.807,-0.587,+0.026,+0.065,+0.922,+0.046,-0.271,-23.812,-57.000,-13.438,-15, -5, -1, -1, -7, -3, 4, 16
1503510457871,-0.812,-0.579,+0.028,+0.064,+0.909,+0.056,-0.400,-7.688,-46.938,-14.312,-27, -5, -2, 0, 2, 1, -2, -19
1503510457893,-0.817,-0.573,+0.030,+0.063,+0.908,-0.036,-0.346,-8.438,-37.562,-13.375,3, 7, 2, 0, -2, 1, 7, 3
1503510457922,-0.819,-0.569,+0.032,+0.063,+0.943,-0.004,-0.330,-6.125,-25.625,-7.062,30, -11, -3, -6, -5, -8, -12, 5
1503510457932,-0.822,-0.564,+0.032,+0.063,+0.961,+0.025,-0.367,-2.250,-28.875,+3.312,6, 2, 2, 0, 0, 3, 9, 31
1503510457953,-0.825,-0.560,+0.031,+0.064,+0.936,+0.037,-0.395,+3.188,-24.500,+10.000,34, 8, 0, -2, 2, -3, -4, 25
1503510457975,-0.826,-0.559,+0.029,+0.065,+0.821,-0.023,-0.352,+4.125,-2.938,+9.812,10, 0, 1, 2, 3, 0, 7, 23
1503510457991,-0.824,-0.561,+0.028,+0.068,+0.912,-0.049,-0.292,-4.312,+12.438,+17.688,58, 5, -1, -1, 0, 2, 2, -18
1503510458013,-0.822,-0.565,+0.028,+0.073,+1.007,-0.026,-0.270,-11.500,+19.250,+24.438,3, -9, -9, -3, 4, -7, 8, 16
