1503510449719,-1, -2, -1, -3, -2, -1, 2, 0, 0
1503510449741,-3, 0, 0, -1, -2, -1, -1, -1, 0
1503510449756,0, -3, -3, 0, 0, 0, -4, -2, 0
1503510449781,1, 0, -1, -1, -1, -4, -6, -1, 0
1503510449803,-1, 0, 0, -1, -1, 2, 0, 1, 0
1503510449830,1, 0, -1, 1, 0, 0, 3, -1, 0
1503510449838,0, 1, 0, -1, -2, 1, 1, -1, 0
1503510449861,0, 1, -2, -1, 0, -4, 2, -2, 0
1503510449883,-1, -2, -2, -1, 0, -4, -8, 0, 0
1503510449898,-2, -1, 0, -2, 1, 2, 3, 1, 0
1503510449921,3, -1, -1, -1, -1, 2, -1, -1, 0
1503510449944,-2, 1, 0, -3, -1, 1, 0, 0, 0
1503510449958,-1, -1, 0, 1, -2, -3, 0, -2, 0
1503510449981,1, -3, -3, -1, 1, 3, 1, -2, 0
1503510450002,-2, -1, -1, 0, -2, -1, 1, 0, 0
1503510450018,0, 0, -2, 0, -2, -1, -1, 0, 0
1503510450043,-2, -2, -1, 1, -1, -1, -3, -1, 0
1503510450063,-2, 1, -2, -1, 1, -4, 2, 0, 0
1503510450078,1, -1, 0, -1, -3, -7, -8, -1, 0
1503510450100,0, -1, -1, -2, 1, 2, 2, -1, 0
1503510450123,-1, -1, 1, -1, -2, 1, -1, 1, 0
1503510450138,0, -1, 0, 0, 0, -3, 0, -1, 0
1503510450161,-1, -1, -1, -2, -3, 4, 0, -2, 0
1503510450183,-1, 0, -2, 1, 0, 4, 4, -1, 0
1503510450198,-3, -2, -1, -1, -1, 0, 0, -1, 0
1503510450221,0, -2, -1, -3, 1, -2, 1, -2, 0
1503510450245,0, -1, 1, -2, -1, -2, -5, 0, 0
1503510450258,0, -1, -1, -1, 1, 2, 1, 0, 0
1503510450281,1, -1, -1, 0, -1, -4, -1, -2, 0
1503510450303,0, 0, 0, -1, -2, -2, -2, -1, 0
1503510450319,1, -1, -1, -1, 0, -1, 2, 0, 0
1503510450341,-2, 0, -2, -1, -1, 0, -2, 0, 0
1503510450363,-3, -3, 0, -1, -2, -1, -1, -2, 0
1503510450379,0, -1, -2, 0, 0, 3, 3, -2, 0
1503510450400,1, 0, 1, -1, 0, -6, -4, 0, 0
1503510450423,-1, -2, -2, 0, -1, 3, 0, 0, 0
1503510450438,-1, -1, -2, 0, 1, 2, -1, 0, 0
1503510450460,0, 1, 1, -1, -1, -5, -3, -2, 0
1503510450483,-2, -1, -1, 0, -2, 1, -2, -1, 0
1503510450498,-2, 0, -1, -3, -1, 1, -1, -1, 0
1503510450521,0, -1, -1, -2, 2, -3, 0, 1, 0
1503510450529,0, 0, -2, 0, 0, 2, 0, 0, 0
1503510450551,-1, 0, 1, 0, -2, 2, -2, 1, 0
