1503696689996,-2, 7, 3, 0, 0, -1, -2, -2
1503696690020,2, 2, -1, -1, 0, -1, -1, -2
1503696690028,-1, -1, 1, -2, -1, -2, 0, -2
1503696690048,-2, 0, 3, -1, 1, -1, -2, -1
1503696690070,0, -1, -1, -1, -1, -2, 3, 0
1503696690085,0, -2, -4, -1, 0, -2, -2, -1
1503696690107,-1, -6, -1, -1, -1, 0, 0, 2
1503696690130,-3, 2, -1, -2, -1, -1, 0, -1
1503696690146,-3, -2, 1, 0, 1, 1, 0, -3
1503696690167,0, 0, -2, -1, -2, -1, -4, 0
1503696690190,-1, -3, -2, 1, -1, 0, 0, -1
1503696690205,1, -1, 1, -1, -2, -3, 0, 0
1503696690227,-3, -1, -3, -2, -1, -1, -3, -2
1503696690250,-1, -2, -1, 0, 0, -1, -2, -1
1503696690265,-3, -1, -1, -1, 0, 0, -1, -2
1503696690289,2, 1, 1, -2, -1, -1, -1, 1
1503696690313,-2, 4, 2, 0, 0, 0, -2, -1
1503696690326,-1, -1, -3, -1, 0, -1, 1, -1
1503696690348,0, 1, 1, -3, -2, -2, -1, -3
1503696690370,0, -3, 0, 0, -1, -1, -2, -3
1503696690386,-1, -5, -1, 0, -1, 1, -2, 1
1503696690407,0, 3, -1, -1, -1, -1, -1, -1
1503696690416,2, -3, -1, 1, -1, -3, -2, -1
1503696690437,0, 0, -1, 1, -2, -2, -2, -1
1503696690460,-1, -6, -3, 0, 1, -1, 1, 0
1503696690476,-2, -2, -1, 0, -2, -1, -1, 1
1503696690497,-3, 2, -3, -1, -1, -2, -1, -2
1503696690520,0, 1, 1, -2, 1, -1, -1, -1
1503696690535,-2, -5, -4, -3, -1, 0, 0, 0
1503696690557,1, -2, 4, -1, -1, 0, 1, -2
1503696690581,-2, -3, -3, 1, -1, -1, -2, -2
1503696690595,-2, -8, -2, -1, 1, 0, 0, -1
1503696690617,2, 8, 4, -1, -1, -3, -1, 0
1503696690641,-3, -1, -3, 1, -3, 1, -2, -3
1503696690663,1, -3, -2, -2, 0, -2, -2, -1
1503696690678,3, 10, 4, 1, -3, -1, -2, 1
1503696690700,-5, -3, -3, -1, 0, -2, -1, -1
1503696690723,0, -2, 5, 1, -2, -1, -1, -2
1503696690744,0, -2, -1, -2, 0, 2, -3, 1
1503696690760,0, 4, -1, -2, 0, -1, 4, 0
1503696690784,-1, -5, -4, -3, -2, -1, 0, 0
1503696690798,-2, -1, -2, -3, -3, -1, -1, 0
1503696690813,-1, -6, -2, -1, -1, 1, -1, -1
1503696690827,0, 1, -2, -1, -2, -1, -1, 0
1503696690850,0, -3, -2, -2, 1, -2, 1, -2
