1503704008780,0, -2, -1, 1, 0, -2, -2, -1
1503704008789,-2, -1, -2, -2, -3, 0, 3, -2
1503704008810,1, 0, 2, 1, 1, 0, -1, 1
1503704008835,-1, -3, -2, -3, -2, 0, 1, 2
1503704008863,-4, -2, 0, 1, 0, -2, -2, -2
1503704008878,-2, -4, -2, -1, 0, 1, -1, 0
1503704008900,0, 0, -2, 0, 0, -1, 0, -3
1503704008923,0, -1, 0, -3, 0, -1, 0, 1
1503704008938,-2, -1, -2, 0, -4, 0, -2, -2
1503704008961,-1, 1, 0, 0, 0, 0, -3, -3
1503704008983,0, 0, 0, 0, -2, -1, 1, 0
1503704008998,1, -1, 2, 0, -1, -1, 1, 0
1503704009021,2, 0, 0, -2, -1, -1, 0, 1
1503704009043,-2, -2, 0, -1, -2, -4, -2, -3
1503704009059,-1, 0, -1, -2, -1, 0, 0, 0
1503704009081,1, -2, -1, -1, -2, -1, -1, -1
1503704009103,2, 1, 2, 0, -2, -2, -1, 1
1503704009118,0, 1, 0, -1, 0, -1, -1, 1
1503704009140,0, -1, 0, -1, 1, 0, -1, 0
1503704009164,-4, -4, -2, -1, -2, -1, 1, -1
1503704009178,0, 0, -3, 0, -2, 2, -1, 0
1503704009201,0, 0, 0, 0, -2, -3, 0, -3
1503704009223,-1, -1, -2, -1, 2, 2, 0, -2
1503704009247,1, -1, -1, 0, 0, -1, -2, 0
1503704009261,0, 0, -1, 0, 0, -2, -1, 1
1503704009283,-3, 0, 0, 0, -1, -1, -1, -4
1503704009299,-3, -2, -3, -1, 0, -1, -3, -4
1503704009320,0, -3, 0, -1, -1, -1, 1, 0
1503704009343,0, 1, -2, -1, 1, 0, 1, 1
1503704009367,1, -1, 2, 0, -2, 0, -2, 0
1503704009381,-1, -1, -2, -1, 1, -1, -3, -1
1503704009404,-2, -3, -2, -2, -1, 0, 0, 0
1503704009425,-3, -2, -1, -1, -2, -1, -2, -3
1503704009440,3, 0, 2, -1, -1, -2, -4, -2
1503704009471,1, -2, -1, -2, 1, -1, 1, 2
1503704009496,-3, 2, 0, 0, 0, -1, -1, -2
1503704009516,1, -2, 0, 1, 0, -1, 1, 1
1503704009531,-3, 0, 0, -1, 0, -2, -1, -2
1503704009554,-2, 0, -1, 0, -2, 0, -1, -2
1503704009576,-2, -3, -1, -2, -1, 0, -1, -4
1503704009591,2, -3, -2, -3, -1, -1, -1, 3
1503704009613,-2, -3, 1, 0, -2, 2, 0, 2
1503704009636,1, 2, 0, -2, 2, -1, -1, -1
1503704009651,-3, 0, -4, 2, -1, 0, -3, -5
1503704009680,1, 2, 0, -2, -3, 0, 0, 1
1503704009698,1, -3, -1, -3, 1, -2, 1, 0
1503704009711,-2, 1, 2, 0, 0, -1, -5, -3
1503704009734,1, -2, -1, -1, -2, -1, -1, -1
1503704009756,-1, -1, 0, 0, -1, -1, 0, 1
1503704009771,1, 3, 1, 0, -1, 0, 0, -1
1503704009793,-3, -3, 0, -2, -2, -1, 0, -1
1503704009816,-4, -1, -2, 0, 1, -1, -1, -3
1503704009832,2, -1, -1, -2, 0, 0, -1, 1
1503704009854,0, 0, 0, 0, 1, 0, 0, 1
1503704009876,-3, -2, 1, 0, -3, -1, 0, -1
1503704009891,-6, -2, -3, -1, -1, -1, -2, -4
1503704009913,-1, 0, 0, -2, -2, 0, 0, 1
1503704009937,0, -2, -1, -1, -2, 0, -1, 1
1503704009951,-3, -2, -2, 0, -1, 0, 0, 0
1503704009974,2, -1, -1, -2, -2, -1, -3, -3
1503704009996,1, -1, -1, 0, -1, 1, 1, 0
1503704010011,-2, -1, -1, -2, 1, -4, -1, -4
1503704010034,-3, -3, -1, 0, 1, 1, -1, -3
1503704010056,2, 0, -2, 0, -4, -1, -2, -2
1503704010071,1, 1, 0, 0, 0, -1, 0, 0
1503704010093,-1, 0, -1, 0, 0, -3, -2, 0
1503704010116,-3, 1, 0, -2, -3, -1, -2, -2
1503704010131,0, -4, -1, 0, -1, -4, -5, -4
1503704010154,1, -1, 2, -3, -2, -1, 1, 1
1503704010176,3, 1, -4, -1, 0, 1, 3, 2
1503704010191,-3, -2, -1, -1, 1, -1, 1, 0
1503704010213,1, 1, 1, -1, -1, -1, -3, -3
1503704010237,-2, -3, 1, -2, 0, 0, -1, -4
1503704010251,3, 0, 2, 0, -1, 0, 0, 4
1503704010274,0, 1, 0, 0, -2, 0, 1, 1
1503704010296,-4, -2, -1, -2, 0, -1, -1, -1
1503704010318,-1, -4, -3, 0, -1, -1, -1, -5
1503704010334,2, 1, -1, -1, 0, -4, -2, 1
1503704010356,2, 0, 2, 2, -1, 0, 2, -1
1503704010378,-1, 0, 0, -1, 0, 1, -1, 2
1503704010405,0, -1, -2, 0, -3, -1, 0, -1
1503704010416,0, -2, 0, -2, -2, -1, -1, -1
1503704010438,-1, -2, -1, -1, -1, 2, 2, 1
1503704010454,0, -1, 1, -1, -1, -2, -2, -1
1503704010478,-2, 1, -2, 1, 2, -4, -3, -2
1503704010498,-2, 0, -1, -1, -2, -1, -1, 0
1503704010513,0, -1, 0, -1, -3, -1, -1, 0
1503704010537,0, 0, 0, -1, 1, -1, -1, 0
1503704010558,0, -1, -2, 0, 0, 0, 0, -1
1503704010574,2, 0, -1, -2, -1, 0, 3, 5
1503704010596,-1, 0, -2, 0, -1, -1, -1, -1
1503704010618,-3, -3, -2, -1, -2, -1, 0, -5
1503704010633,-4, 1, 0, 0, 0, 0, -4, -3
1503704010656,-1, -2, 0, -1, -2, 1, -1, -2
1503704010679,0, -4, -2, -2, 0, 0, -1, -1
1503704010693,-1, 1, -2, -1, -2, -3, -1, -2
1503704010716,-1, -2, 0, -2, -1, -1, 3, 0
1503704010730,1, 1, 2, -1, -2, -1, -1, -2
1503704010746,-1, -3, -2, -1, -1, 0, -1, 0
1503704010768,-1, -2, 0, 0, -2, 0, 1, -1
1503704010783,0, -1, 0, -1, -1, -2, -1, -2
1503704010798,-4, 1, -2, -1, -2, -2, -2, -6
1503704010814,-2, 0, 0, 0, 1, -1, -3, -4
1503704010838,0, 1, 0, -1, -2, -2, -2, 0
1503704010858,1, -2, 0, 1, 0, 1, -3, -1
1503704010875,-1, 0, -3, -1, -1, -1, 2, -4
1503704010897,1, -1, 0, 1, 1, 0, 1, 0
1503704010918,-1, 1, 0, 0, -2, -1, -2, 1
1503704010934,0, -1, -1, -1, 0, 0, 1, 1
1503704010964,-1, -2, 0, -3, -1, 0, -1, -1
1503704010985,-1, -1, 0, -2, 0, 1, 0, -3
1503704011010,1, -1, 0, 0, -1, 0, -1, 4
1503704011023,-3, -3, -3, 0, 0, 0, -1, -2
1503704011045,-1, -4, -2, 0, -1, -3, 0, -1
1503704011068,0, 0, -2, 0, -1, -2, -3, -1
1503704011083,1, -1, 1, -1, -2, -2, 1, -2
1503704011107,-6, -3, -3, -1, -1, 0, 0, -7
1503704011120,1, -3, 2, 0, -2, 0, -1, -3
1503704011136,-3, -1, -1, -1, -2, -1, -1, 1
1503704011158,0, -3, 0, -2, -1, -2, -3, 0
1503704011175,0, 1, 0, -1, -1, 0, -1, -1
1503704011189,-1, -3, 0, -3, 1, -1, 0, 0
1503704011210,2, 1, 0, 1, -2, -1, 0, 2
1503704011225,-1, 0, 0, 0, 0, -2, -1, -4
1503704011248,-2, -2, -1, -1, -1, 1, 1, 1
1503704011270,0, -1, -2, 0, 0, -1, -2, -2
1503704011286,-5, -3, -1, -3, -1, 0, -3, -3
1503704011309,0, -1, 2, 1, 0, -1, -1, -3
1503704011330,2, 0, -2, 0, -1, -2, -1, 4
1503704011346,0, -1, 0, -2, -2, 0, 0, -1
1503704011368,-1, 3, -2, 1, -1, 0, -1, -1
1503704011390,1, 0, 1, -1, -2, -2, 0, 2
1503704011405,-2, -2, -1, 0, 3, 0, 1, 1
1503704011428,0, 0, 0, 0, -1, 0, -3, -1
1503704011437,-3, -1, 2, -1, -1, -2, -2, -2
1503704011458,-4, -2, -1, 0, 0, -1, -4, -2
1503704011481,-2, -2, 0, -1, -2, 0, -1, -2
1503704011496,-1, 1, -2, 1, 0, 0, -2, 0
1503704011519,1, 0, -1, -2, 0, 1, 1, 1
