1503688007614,3, -2, -1, -1, -1, 0, -1, 2, 0
1503688007629,-5, 1, -2, -3, -9, -3, 3, 2, 0
1503688007652,1, -2, 1, -5, 4, -1, -7, -2, 0
1503688007678,-4, 0, -4, -2, 0, -1, 3, -9, 0
1503688007697,0, -2, -1, 2, -5, 0, -1, -1, 0
1503688007712,0, 1, 1, -2, 7, -3, 0, 0, 0
1503688007735,-1, -2, 0, 1, -14, 1, -2, 5, 0
1503688007757,-1, -4, -2, 0, 1, -1, -3, 2, 0
1503688007772,-1, 0, 0, -2, -6, 0, -3, -3, 0
1503688007794,0, 0, 0, -5, 2, 2, -4, -2, 0
1503688007817,-2, -2, 1, 0, 0, -5, 0, -4, 0
1503688007832,-5, 1, -1, -4, 6, 3, 1, 5, 0
1503688007854,2, -2, -2, 4, -5, -3, 3, -1, 0
1503688007877,1, 1, 1, -3, 2, 3, -1, -4, 0
1503688007892,-6, 2, -1, 1, 2, -4, -4, 1, 0
1503688007916,0, 0, -1, 1, -3, -2, -1, -6, 0
1503688007937,3, -1, 2, -2, -1, -2, -1, -3, 0
1503688007952,-1, -2, -2, 3, 0, -1, -2, 0, 0
1503688007976,-2, 0, -1, -3, -1, -2, 2, -2, 0
1503688007997,1, -1, -1, -1, 1, 0, -3, -6, 0
1503688008012,-6, -2, -5, 0, 0, 2, 4, 3, 0
1503688008034,0, -1, -2, -1, -3, -5, -7, 2, 0
1503688008057,-4, -1, 2, -3, -3, 2, 2, -2, 0
1503688008072,1, -1, 0, 0, 5, -1, 1, 1, 0
1503688008095,0, 1, 1, 3, 0, -2, -1, -1, 0
1503688008117,0, -3, -4, 0, 1, 2, -2, 1, 0
1503688008132,-3, 1, -3, -1, 2, 1, 2, 1, 0
1503688008154,5, 0, -2, 1, -11, -3, -3, 1, 0
1503688008177,-3, -2, -1, -4, 1, 1, 1, -3, 0
1503688008192,1, -2, -1, -3, 0, -2, -2, 3, 0
1503688008215,-1, 1, 2, -1, -1, -2, 0, -3, 0
1503688008237,2, 1, 2, 0, 3, 0, 1, 5, 0
1503688008252,-2, 2, -2, -4, 1, -1, -5, -2, 0
1503688008274,5, -1, 0, -2, -6, -1, -1, -4, 0
1503688008297,-2, -2, 0, 1, -1, 6, 0, -4, 0
1503688008312,-3, -1, 0, 0, 1, -2, 0, -4, 0
1503688008334,0, -4, -1, 1, 2, -5, -2, 0, 0
1503688008357,-2, 1, -1, -1, -10, -3, -1, 0, 0
1503688008372,-4, -1, -1, 1, 4, -2, -2, -3, 0
1503688008394,2, -2, -2, -3, -7, 3, 3, 9, 0
1503688008417,-9, -6, -3, -7, -11, 5, -11, -14, 0
1503688008432,7, 1, 3, -4, 4, -6, 2, 14, 0
1503688008454,-2, 1, -5, 1, -8, -4, -5, -7, 0
1503688008463,1, -1, -1, 0, 4, -1, 1, 3, 0
1503688008485,-3, -4, -1, -2, 7, -2, -2, -5, 0
1503688008507,-1, 1, 0, -2, -4, 2, -3, -4, 0
1503688008522,2, -6, -3, -2, -5, 0, -3, -1, 0
1503688008547,-4, 2, -1, 2, -4, 0, -3, -1, 0
1503688008567,2, 1, -1, -5, 1, -2, 2, 2, 0
1503688008583,-5, -2, -1, 1, -3, -3, -4, -3, 0
1503688008605,4, 0, 0, 0, -4, 1, 0, 2, 0
1503688008627,-3, 1, -2, 0, -5, -2, 1, 3, 0
1503688008649,0, -1, -1, -1, 2, 1, -2, -1, 0
1503688008665,0, 0, 2, -1, -4, -2, 0, 0, 0
1503688008687,2, -4, 0, 1, -1, 1, 0, -1, 0
1503688008709,-2, -1, -3, 1, -3, -2, 1, -4, 0
1503688008725,1, -1, 1, -7, -3, -3, -3, -3, 0
1503688008747,-7, 1, 1, -1, -3, -1, -1, 2, 0
1503688008769,-4, -4, -5, -1, 3, -1, -1, 0, 0
1503688008785,1, 0, 1, -1, 0, 1, 0, -1, 0
1503688008807,0, 2, 1, -3, -7, -5, -4, -4, 0
1503688008829,4, 0, 2, -4, -3, 0, 1, 1, 0
1503688008846,-1, -1, -4, 2, 1, 0, -1, 5, 0
1503688008867,3, 1, -1, -2, 2, -1, 2, -1, 0
1503688008889,0, -2, 0, 0, 0, 0, 1, 2, 0
1503688008905,4, 4, 1, 6, 6, -4, -1, 5, 0
1503688008927,-1, -3, -3, 0, -3, 5, 0, -5, 0
1503688008949,-1, -1, 1, -4, 4, 0, -1, -1, 0
1503688008965,-6, -1, 0, 2, 2, -4, -2, -7, 0
1503688008987,-1, 1, -3, 2, -1, 5, -4, -3, 0
1503688009009,-1, -1, 0, -2, 2, 1, -2, -4, 0
1503688009025,-1, -2, -2, -2, -2, 0, 0, 1, 0
1503688009048,-1, -3, 1, 2, -4, -5, -1, -2, 0
1503688009069,-4, -1, -2, 2, -4, -3, 0, -6, 0
1503688009085,-5, 1, -1, -5, 1, -4, -3, -3, 0
1503688009107,1, -4, -1, 2, -10, -3, 0, 6, 0
1503688009129,1, 2, 1, -1, 4, -1, -1, -3, 0
1503688009145,-1, 0, -2, -2, 4, -1, -1, 0, 0
1503688009167,-1, -3, 1, -3, 4, 3, 0, 2, 0
1503688009190,2, 2, 1, 0, -4, -5, -2, -2, 0
1503688009205,0, 1, -3, 2, -3, 2, 1, 2, 0
1503688009227,-1, -2, -2, -2, 1, -1, -3, 1, 0
1503688009250,0, 0, 3, -3, -4, -1, -1, -5, 0
1503688009265,0, -4, 0, -1, -4, -1, 1, 0, 0
1503688009287,0, 0, -2, 1, 2, 1, -2, -2, 0
1503688009309,-3, -4, -1, -3, -2, 0, 0, -1, 0
1503688009325,0, 2, -1, 0, 2, 0, -1, -4, 0
1503688009349,-1, -2, 0, 1, -3, -1, 0, -1, 0
1503688009370,-1, 0, 0, -2, -1, 1, 0, -2, 0
1503688009385,-2, -1, -3, -2, 6, -3, -2, 1, 0
1503688009407,0, 1, -1, 0, 2, 1, 2, -3, 0
1503688009429,1, -3, 0, 0, -2, 0, 0, -2, 0
1503688009445,0, -1, -1, -2, -6, -1, -2, 2, 0
1503688009459,-2, -2, 0, -1, 1, -1, 2, -3, 0
1503688009474,4, 2, 0, 0, 4, 1, -5, -1, 0
1503688009497,-1, -3, -3, -2, -1, 0, 0, 0, 0
1503688009519,0, 0, -3, 0, -2, -3, -1, -2, 0
1503688009541,0, -1, 1, -1, -2, 1, 0, -4, 0
