1503614529247,1, 0, -2, 1, -2, -1, -5, 0
1503614529268,-3, -1, -1, 0, -3, -1, -3, -2
1503614529283,-2, -1, 3, -1, 1, 1, 0, -2
1503614529316,0, -6, -2, -3, 1, -1, -2, -2
1503614529328,1, -1, -1, 1, 0, -2, 0, 0
1503614529343,-2, 2, -2, 1, -2, -3, 0, -1
1503614529366,1, -1, 1, -2, 1, 1, -1, -2
1503614529388,-1, 0, -1, 1, 0, 0, -1, -2
1503614529403,0, -3, -2, -2, -3, -2, 1, 1
1503614529427,0, 2, 0, 1, 0, 3, -1, -1
1503614529448,-1, -3, -1, -2, -2, -5, 0, 0
1503614529463,0, 1, -3, 1, -1, -1, -4, 1
1503614529492,-4, -5, -5, -4, -1, 1, 0, 0
1503614529508,-1, -1, 4, 0, 0, 2, 1, -2
1503614529523,0, -1, -1, -1, -3, -2, -3, -3
1503614529546,-2, 3, 0, -1, -2, 0, -1, 0
1503614529568,0, -1, -1, -3, -1, -1, 1, 0
1503614529584,-3, 0, 0, -1, 3, -1, 0, -1
1503614529606,0, 1, 1, 1, -2, -2, -1, 1
1503614529628,0, -4, 0, -1, -1, 2, 0, -2
1503614529643,0, -2, -2, 0, -1, -5, 0, -2
1503614529666,0, 2, 1, 1, 1, 1, -1, -1
1503614529688,-2, -3, -1, -1, -1, 0, 0, -2
1503614529703,-3, 4, 1, 1, 0, -1, 1, 0
1503614529726,-1, -4, -5, -2, -2, -2, -3, 1
1503614529749,2, 0, 1, 1, -1, 2, 0, 3
1503614529764,-2, -2, -2, -4, 0, 1, -2, -1
1503614529786,-1, -1, 0, 0, -1, -6, -2, 1
1503614529808,1, 4, -2, -1, 0, 1, 1, -1
1503614529823,0, 1, 2, 0, -1, 1, 0, 1
1503614529846,-2, -1, -1, -1, -3, 1, -1, -1
1503614529869,1, 6, 2, 2, -1, -2, -1, -1
1503614529884,0, -4, -2, -1, -1, 0, -1, -2
1503614529906,0, 1, -5, -3, -1, -1, 0, -2
1503614529928,0, -3, 0, -1, -1, -1, -2, 0
1503614529943,1, -3, -6, -1, -2, -2, -1, -1
1503614529966,-1, 5, 5, 0, 0, 2, -1, 1
1503614529988,-4, -8, -3, -1, -3, 0, -2, -3
1503614529995,0, 4, 7, 0, -3, 1, 1, 0
1503614530018,-3, -3, -3, -1, 0, -3, 1, -1
1503614530033,2, 2, 1, 0, 0, 0, 1, 0
1503614530058,0, 2, 0, -1, 0, -3, 1, 1
1503614530078,1, 0, 0, -2, 0, -1, -1, 0
1503614530093,-4, -10, -4, -1, -2, -1, 0, 1
1503614530115,-1, 1, 3, 1, 0, -1, -3, -2
1503614530138,0, 1, 1, -2, 0, 1, -1, -3
1503614530160,0, 0, -3, -1, 0, 0, -1, -2
1503614530175,1, 2, -6, 0, -2, -3, 1, 0
1503614530198,-3, 0, 3, -1, 0, -1, -3, -3
1503614530219,1, 7, -1, 0, 0, 0, -2, 0
1503614530235,-2, -7, -5, -2, -1, -2, -2, 1
1503614530267,1, 4, 2, 1, -1, 0, -2, 0
1503614530288,-1, -1, -1, -2, 0, -4, -1, -2
1503614530310,0, 0, 1, 1, 0, -1, -1, -2
1503614530326,0, 1, 3, 1, -1, -1, -1, 0
1503614530349,-1, -5, -1, -4, -1, 1, -1, -1
1503614530370,-2, 1, -5, -1, -3, -3, 0, -1
1503614530385,-1, 1, -2, -1, 0, -1, -1, -1
1503614530400,0, 0, 2, -1, 1, 0, -3, 0
1503614530415,1, -2, -2, 0, -2, -2, 1, -2
1503614530438,-2, -5, -1, -2, -2, 1, -2, -1
1503614530460,-3, -7, -3, -2, 0, 0, 1, 2
1503614530475,-1, 2, 3, 2, 1, 0, -1, -1
1503614530498,-2, 0, -2, -1, 0, -1, 1, -2
1503614530519,2, 3, 0, -1, 0, -1, -1, 0
1503614530536,-2, -2, -1, -2, -2, -2, -2, -2
1503614530558,0, 0, 5, 2, 1, -2, 3, 2
1503614530580,-2, -2, -5, -2, -2, 0, -4, -2
1503614530595,-1, -6, -4, -2, -1, -2, -2, -2
1503614530618,-1, 2, 0, 0, -3, -2, 1, 1
1503614530640,1, 2, 5, 1, 0, 1, -1, -1
1503614530655,-2, 0, -1, 0, 0, -1, -1, -3
1503614530678,1, 3, -4, -2, -1, -1, 1, 3
1503614530700,-2, -10, -5, -2, -1, -2, -2, 0
1503614530715,0, -2, -1, -1, -1, -1, -2, -1
1503614530738,-2, 0, -4, -2, -1, 1, -1, -3
1503614530762,0, 1, 0, -1, -1, -1, 0, -1
1503614530790,-1, -1, 5, 1, -2, -1, -2, 1
1503614530798,-2, 0, -4, 0, -2, 0, 1, -4
1503614530820,-2, 2, 0, 0, -2, -2, -1, -2
1503614530836,1, -2, 0, -1, -1, 1, -2, -1
1503614530857,-2, -4, -1, 0, 0, -1, 0, 1
1503614530880,0, 3, 6, 0, 0, 1, 0, -3
1503614530897,-1, 1, -1, -1, 0, -1, -1, 0
1503614530917,0, -4, -2, -2, -3, 1, -1, 0
1503614530940,-2, -5, -7, 0, 0, -4, 0, -1
1503614530955,-1, -5, -1, -1, -4, -2, -1, 0
1503614530978,-1, -1, -3, 1, 1, -1, -3, -1
1503614530986,-1, -3, -1, -2, -3, -1, 0, 0
1503614531001,1, 2, -1, -3, -1, 0, -1, 1
1503614531015,0, 2, 2, -1, 0, 0, -1, -1
1503614531038,2, 6, 4, 4, 0, -1, -1, 0
1503614531060,-1, -6, -3, 0, -1, 1, 1, -1
1503614531082,-1, -3, -4, -1, 0, -1, -2, 0
1503614531098,-1, -1, -3, -3, -2, -1, 0, -2
1503614531120,-2, 0, 0, -1, -1, 0, 2, 0
1503614531142,0, -1, -3, -1, 0, 0, -2, -2
1503614531157,1, 1, 3, 1, -1, 0, -2, -1
1503614531180,-2, -4, -3, -1, -2, -1, -3, -1
1503614531203,0, 0, -1, -2, 0, -1, -2, -2
1503614531217,-2, 1, 0, 0, 1, 0, 0, 0
1503614531241,-2, -3, -2, 1, -1, -4, 1, 1
1503614531262,3, 2, 0, 0, -1, 1, 0, 0
1503614531278,0, -4, -2, -4, -2, -1, -1, -1
1503614531300,-1, 0, 1, 1, 1, -2, 0, -1
1503614531322,-1, 2, 2, -1, -1, 2, -1, 1
1503614531338,-2, -3, -3, 0, -2, -3, -1, -2
1503614531360,-2, 8, -1, 0, 0, -2, -1, -1
