1503954634599,8, -1, 0, 0, -1, 2, 1, 1, 0
1503954634615,-1, 1, -2, -1, 0, -2, -2, -4, 0
1503954634640,1, 0, -1, 0, -1, -2, -1, -6, 0
1503954634662,-2, 4, 2, 1, 0, -1, -1, 2, 0
1503954634691,-14, -3, -1, -1, -3, 1, 0, 1, 0
1503954634704,5, 1, 0, -1, 2, 1, -1, -2, 0
1503954634727,13, 2, -2, 1, 0, -1, -3, 3, 0
1503954634752,-1, 2, 0, 0, -2, -1, 0, -3, 0
1503954634764,0, -1, -1, -1, -1, 1, 1, -4, 0
1503954634787,-4, -1, -2, -3, -1, -2, -1, -1, 0
1503954634809,1, -3, 0, 1, -1, -1, 0, 2, 0
1503954634824,-3, -1, 1, 2, 1, -2, -1, -1, 0
1503954634847,6, -1, -1, -4, -3, 6, 3, -3, 0
1503954634869,0, 1, 1, 0, 0, -2, 0, -4, 0
1503954634886,-4, -1, -1, -1, -1, -2, -2, -1, 0
1503954634907,-9, -2, 0, -1, -1, 0, -3, 1, 0
1503954634920,3, -1, 0, 1, 0, 0, -2, -4, 0
1503954634937,-4, -1, -1, 1, -2, 1, 1, -2, 0
1503954634959,-6, -3, -3, -4, -2, -1, -2, -2, 0
1503954634975,-2, -2, -3, -3, -1, 5, 1, 2, 0
1503954634997,-8, -2, 0, 2, -1, 1, 1, -4, 0
1503954635021,2, 2, -2, -2, 0, -5, 1, 1, 0
1503954635036,-14, -4, -1, -2, 0, -1, -3, -2, 0
1503954635058,1, -2, 2, 0, 0, -2, 0, 0, 0
1503954635079,-7, 0, 0, 1, 0, 1, 1, -4, 0
1503954635096,0, 0, -3, -2, -1, 0, 0, 3, 0
1503954635120,-27, -7, -5, -3, -2, -3, -5, -14, 0
1503954635140,12, -1, -2, -2, -2, -2, -2, -2, 0
1503954635157,-8, 2, 0, -2, -1, -3, -2, 1, 0
1503954635178,7, -1, -1, 0, 1, 0, -1, 8, 0
1503954635200,11, 0, -2, -1, -1, 0, -3, 5, 0
1503954635215,5, 0, 0, 1, -2, 0, 1, -1, 0
1503954635237,4, 1, -3, 0, 1, -2, -2, -2, 0
1503954635259,3, 0, 1, -1, -1, 0, 2, 1, 0
