Timestamp,Orientation X,Orientation Y,Orientation Z,Orientation W,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
1503954644341,+0.800,+0.445,+0.298,+0.272,+0.929,-0.217,-0.330,-8.438,-6.500,+2.188,-49, -4, 6, 9, 6, 22, 7, -31
1503954644358,+0.801,+0.444,+0.295,+0.272,+0.909,-0.153,-0.386,-12.000,-8.938,+3.688,20, 2, 5, 2, 6, 18, 6, 15
1503954644378,+0.802,+0.444,+0.293,+0.270,+0.890,-0.210,-0.365,-16.375,-7.125,+4.000,5, 2, 17, 16, 3, 17, 7, 36
1503954644401,+0.804,+0.444,+0.291,+0.268,+0.876,-0.201,-0.405,-20.750,-2.812,+8.125,75, 6, 2, 1, 3, 2, -4, -5
1503954644419,+0.806,+0.444,+0.287,+0.266,+0.879,-0.157,-0.418,-21.875,-6.625,+8.250,-8, 11, -3, 0, 1, -3, -10, 15
1503954644438,+0.808,+0.443,+0.285,+0.264,+0.909,-0.176,-0.375,-21.312,-11.188,+9.562,-22, -8, -7, -2, 2, 0, -2, 5
1503954644461,+0.810,+0.442,+0.282,+0.261,+0.894,-0.213,-0.391,-21.062,-13.250,+12.875,16, -6, -14, -11, -12, -15, -26, -15
1503954644476,+0.813,+0.441,+0.280,+0.259,+0.862,-0.239,-0.415,-21.812,-12.250,+8.000,24, -5, -13, -10, -5, -6, 5, 35
1503954644498,+0.814,+0.440,+0.277,+0.258,+0.884,-0.220,-0.397,-21.062,-10.625,+2.938,-3, 0, 6, 0, 4, 6, 11, -6
1503954644522,+0.816,+0.440,+0.274,+0.257,+0.907,-0.214,-0.398,-17.125,-10.375,+2.500,14, 6, 6, -2, -16, -2, 2, 16
1503954644543,+0.818,+0.438,+0.272,+0.255,+0.902,-0.257,-0.387,-17.875,-13.812,+6.875,34, 3, 3, -4, -1, 4, 1, 31
1503954644559,+0.820,+0.437,+0.270,+0.253,+0.898,-0.239,-0.392,-18.250,-14.125,+6.562,6, -2, -10, -6, 14, 0, -15, 14
1503954644581,+0.822,+0.436,+0.269,+0.251,+0.880,-0.259,-0.425,-18.125,-11.250,+11.250,-5, -4, 10, 4, 1, 1, 0, 7
1503954644596,+0.824,+0.434,+0.268,+0.247,+0.862,-0.290,-0.481,-13.688,-5.812,+18.312,-55, -10, -5, -7, 1, -2, -2, -28
1503954644619,+0.826,+0.432,+0.268,+0.243,+0.890,-0.308,-0.458,-15.625,-5.625,+22.500,-14, -8, -10, 0, 3, 1, -10, 25
1503954644641,+0.828,+0.431,+0.269,+0.238,+0.897,-0.305,-0.426,-13.438,-2.375,+28.062,-8, 2, 11, 4, 4, 3, 3, -8
1503954644663,+0.829,+0.431,+0.271,+0.231,+0.852,-0.286,-0.451,-12.125,+5.312,+35.500,-10, 0, 8, 1, 3, -3, -11, -11
1503954644679,+0.831,+0.430,+0.272,+0.225,+0.859,-0.256,-0.459,-10.000,+5.938,+35.312,11, 5, -4, 7, 4, -1, 10, -2
1503954644701,+0.832,+0.429,+0.273,+0.220,+0.877,-0.220,-0.461,-8.438,+2.125,+33.875,29, 3, -9, -8, -2, -2, -4, -11
1503954644725,+0.833,+0.428,+0.274,+0.216,+0.844,-0.182,-0.465,-6.812,+3.000,+28.438,10, -5, 2, 2, 3, -1, -3, -8
1503954644739,+0.834,+0.428,+0.275,+0.214,+0.795,-0.207,-0.459,+1.312,+3.250,+15.375,-20, -7, -11, -7, -4, 0, 4, -4
1503954644761,+0.833,+0.430,+0.275,+0.215,+0.807,-0.277,-0.384,+1.250,+8.688,-8.000,-12, 2, 0, -2, 2, 2, 2, -6
1503954644785,+0.830,+0.434,+0.274,+0.217,+0.825,-0.286,-0.379,-4.750,+25.188,-23.875,-20, -5, 13, 17, 8, 12, 3, 2
1503954644799,+0.828,+0.439,+0.273,+0.219,+0.858,-0.283,-0.390,-6.188,+20.625,-28.750,4, -1, -11, -7, -4, -4, 8, 5
1503954644821,+0.827,+0.441,+0.269,+0.224,+0.825,-0.284,-0.415,-9.938,-0.250,-36.750,3, 5, -3, -6, -4, 5, 6, 1
1503954644843,+0.827,+0.441,+0.264,+0.229,+0.769,-0.235,-0.432,-14.125,-9.125,-42.625,8, -4, -3, 1, -4, -8, 0, 2
1503954644859,+0.826,+0.442,+0.259,+0.233,+0.794,-0.227,-0.433,-14.062,-4.250,-34.312,12, 3, -3, -11, -13, -15, -5, 3
1503954644881,+0.827,+0.443,+0.257,+0.234,+0.875,-0.254,-0.435,-13.750,-0.688,-13.625,3, -2, 2, 5, -10, 2, 18, 4
1503954644903,+0.828,+0.442,+0.255,+0.233,+0.938,-0.285,-0.494,-10.875,-10.625,-0.438,11, 1, -1, -1, 3, 2, 1, 5
1503954644919,+0.830,+0.439,+0.255,+0.233,+0.935,-0.250,-0.494,-3.625,-16.188,+6.625,7, -1, -3, 1, 6, -1, -10, 2
1503954644941,+0.830,+0.437,+0.255,+0.233,+0.909,-0.236,-0.435,-0.562,-12.375,+3.188,-13, 1, 27, 12, 13, 1, -1, 5
1503954644957,+0.831,+0.436,+0.256,+0.233,+0.938,-0.269,-0.456,+1.938,-11.125,+3.438,21, 1, 2, 2, 9, 3, 2, 7
1503954644979,+0.832,+0.433,+0.256,+0.233,+0.943,-0.250,-0.451,+1.875,-14.812,+4.562,-4, -4, -16, -2, 0, -4, -16, -10
1503954645001,+0.833,+0.431,+0.256,+0.233,+0.924,-0.216,-0.485,+3.625,-14.500,+2.750,5, -3, -5, -10, -12, -9, -3, -9
1503954651728,+0.775,+0.480,+0.282,+0.298,+0.910,-0.131,-0.327,-11.312,+1.688,+6.438,-84, -18, -7, -2, -8, -24, -5, -28
1503954651744,+0.776,+0.481,+0.281,+0.296,+0.875,-0.167,-0.334,-11.188,+1.625,+4.812,-26, 1, -3, -8, -9, 15, 8, -2
1503954651767,+0.776,+0.482,+0.280,+0.295,+0.875,-0.167,-0.339,-10.562,+12.062,-3.250,-10, -9, 5, 2, 9, 18, -4, 20
1503954651782,+0.775,+0.485,+0.279,+0.294,+0.934,-0.157,-0.323,-9.375,+12.312,-5.688,30, 2, 2, 6, 4, 6, 15, 40
1503954651805,+0.775,+0.485,+0.278,+0.295,+0.984,-0.104,-0.337,-7.500,-1.000,-3.875,-31, -6, -1, 1, 25, 2, 5, -40
1503954651826,+0.776,+0.484,+0.275,+0.296,+0.918,-0.083,-0.376,-5.812,-15.312,-2.938,-11, -1, 7, 6, -6, 1, 3, -37
1503954651843,+0.778,+0.481,+0.274,+0.296,+0.886,-0.144,-0.353,-7.688,-16.125,+1.812,-7, -7, -6, -6, -5, -4, 15, 9
1503954651864,+0.781,+0.479,+0.272,+0.295,+0.880,-0.154,-0.372,-12.250,-15.750,+6.000,101, 34, 0, -3, -2, -2, 1, 29
1503954651886,+0.782,+0.478,+0.271,+0.293,+0.914,-0.135,-0.338,-12.188,-10.938,+10.250,1, 3, 8, -2, -8, -9, 1, -4
1503954651909,+0.785,+0.476,+0.270,+0.290,+0.939,-0.158,-0.310,-13.062,-14.938,+16.625,11, -2, -10, -2, 1, -29, -4, 34
1503954651924,+0.787,+0.474,+0.269,+0.288,+0.940,-0.173,-0.283,-15.438,-18.625,+12.938,39, 8, -3, -9, 6, 5, 12, -11
1503954651946,+0.790,+0.472,+0.267,+0.286,+0.941,-0.187,-0.361,-19.500,-23.312,+10.375,-3, 0, 3, -3, -17, 2, -2, -18
1503954651969,+0.793,+0.469,+0.265,+0.284,+0.912,-0.162,-0.383,-17.500,-19.562,+11.438,24, 8, 6, 5, -1, -11, -18, -5
1503954651984,+0.796,+0.466,+0.264,+0.281,+0.897,-0.181,-0.423,-14.812,-14.375,+21.500,-52, -11, -6, -8, 18, 20, 6, -12
1503954652006,+0.798,+0.465,+0.264,+0.276,+0.897,-0.208,-0.360,-17.625,-6.188,+20.938,17, -1, 1, 3, -4, 5, -2, -10
1503954652028,+0.800,+0.465,+0.263,+0.273,+0.928,-0.196,-0.363,-17.375,-3.188,+16.688,78, 7, 0, -7, -14, -13, -16, 9
1503954652045,+0.801,+0.465,+0.262,+0.269,+1.003,-0.187,-0.365,-15.250,-4.562,+15.500,0, 5, 2, 3, 1, 0, -8, 0
1503954652066,+0.804,+0.461,+0.262,+0.267,+0.951,-0.185,-0.472,-5.438,-17.438,+20.500,-42, -23, -20, -8, -12, -6, -1, -5
1503954652088,+0.808,+0.456,+0.263,+0.265,+0.914,-0.246,-0.428,-3.500,-26.688,+24.500,-29, -3, 4, 6, 5, 7, -2, -26
1503954652104,+0.810,+0.454,+0.265,+0.261,+0.833,-0.254,-0.356,-2.438,-11.438,+22.625,17, 6, -5, -6, -4, 10, 6, 13
1503954652127,+0.811,+0.453,+0.267,+0.258,+0.882,-0.258,-0.379,-2.438,-0.188,+17.625,9, -1, -10, -6, -9, -10, -23, -5
1503954652148,+0.810,+0.453,+0.269,+0.257,+0.926,-0.264,-0.402,+5.375,+5.250,+10.312,-16, -2, -4, -7, -3, -8, 7, 5
1503954652164,+0.809,+0.452,+0.273,+0.257,+0.929,-0.325,-0.376,+12.562,+3.438,-2.625,3, 5, 15, 14, 1, 15, 15, 16
1503954652187,+0.806,+0.455,+0.275,+0.260,+0.854,-0.322,-0.377,+15.125,+20.625,-19.812,-5, 4, -17, -10, -5, -3, -4, 14
1503954652209,+0.801,+0.460,+0.277,+0.263,+0.794,-0.240,-0.347,+16.750,+38.438,-32.062,14, -2, -3, -5, -2, -3, -8, -17
1503954660631,+0.768,+0.526,+0.236,+0.278,+0.968,-0.041,-0.231,-1.000,+4.375,-2.312,-26, -12, -1, 6, 0, -7, 1, -15
1503954660653,+0.767,+0.528,+0.236,+0.278,+0.988,-0.042,-0.245,-4.750,+5.875,+0.312,43, 13, 1, -3, 22, 5, -5, 18
1503954660669,+0.768,+0.528,+0.235,+0.277,+0.987,-0.023,-0.337,-7.562,-2.000,+4.812,27, 8, 1, -2, -9, 4, 11, 10
1503954660691,+0.769,+0.527,+0.234,+0.277,+0.948,-0.026,-0.330,-2.312,-4.938,+3.500,-8, -7, 6, -3, 17, 15, 1, 9
1503954660714,+0.768,+0.528,+0.236,+0.277,+0.983,-0.054,-0.279,+5.750,+9.500,+1.500,5, 0, 0, -2, -7, 6, 0, -2
1503954660730,+0.767,+0.529,+0.239,+0.276,+0.978,-0.112,-0.320,+5.875,+15.625,+8.062,-28, 1, 5, 3, 4, -6, 1, -37
1503954660750,+0.767,+0.528,+0.242,+0.273,+0.999,-0.174,-0.295,+4.438,+7.312,+13.500,19, 8, -1, -2, -9, -3, 6, -24
1503954660773,+0.768,+0.527,+0.243,+0.272,+0.984,-0.132,-0.307,-0.938,-3.812,+13.062,-56, -22, -15, -8, -8, -4, 2, 19
1503954660789,+0.769,+0.525,+0.244,+0.270,+0.973,-0.081,-0.284,-1.812,-8.812,+17.500,-10, -13, -8, -6, 0, -2, 6, 45
1503954660811,+0.771,+0.523,+0.246,+0.268,+0.906,-0.106,-0.315,+0.438,-6.062,+19.312,-13, -5, 1, 5, 25, 10, 5, -54
1503954660834,+0.772,+0.522,+0.248,+0.265,+0.932,-0.139,-0.270,-0.500,-1.375,+17.062,2, 4, 3, 5, -3, -2, -2, -26
1503954660849,+0.772,+0.522,+0.250,+0.263,+0.989,-0.137,-0.237,+0.125,+3.500,+16.062,1, 5, 0, -1, -7, 9, 6, 14
1503954660871,+0.772,+0.522,+0.251,+0.262,+0.978,-0.107,-0.250,-1.062,-1.188,+8.000,-12, -2, 10, 4, 7, -3, 11, 13
1503954660892,+0.773,+0.521,+0.251,+0.261,+0.971,-0.125,-0.247,-1.375,-7.938,+7.750,-24, 5, -4, -4, -15, -10, -1, -28
1503954660909,+0.774,+0.520,+0.252,+0.259,+0.940,-0.144,-0.271,-3.875,-9.375,+9.062,35, 8, -4, -3, -6, 4, -5, 27
1503954660931,+0.775,+0.519,+0.252,+0.258,+0.921,-0.115,-0.281,-6.062,-5.438,+8.625,9, 0, -4, 3, 13, 7, 0, -24
1503954660952,+0.776,+0.518,+0.251,+0.256,+0.918,-0.097,-0.289,-7.312,-2.125,+11.562,37, 7, 1, 0, 0, -2, 15, 30
1503954660969,+0.777,+0.517,+0.251,+0.254,+0.963,-0.103,-0.304,-8.312,-4.250,+12.000,-39, -2, 11, 6, -10, -5, -13, -37
1503954660991,+0.779,+0.516,+0.251,+0.253,+0.983,-0.091,-0.293,-7.500,-9.375,+11.188,31, 6, -5, -8, -9, -13, -2, -4
1503954661012,+0.781,+0.514,+0.250,+0.251,+0.956,-0.104,-0.305,-8.000,-13.750,+16.125,11, -2, 1, 2, -5, -2, 4, 2
1503954661029,+0.783,+0.512,+0.250,+0.249,+0.937,-0.125,-0.323,-6.750,-12.375,+16.562,-15, 4, -3, -7, -1, 8, 4, 7
1503954661051,+0.785,+0.509,+0.251,+0.247,+0.966,-0.167,-0.332,-3.625,-12.688,+15.438,12, 5, -3, -5, 2, 11, 5, 1
1503954661073,+0.787,+0.507,+0.252,+0.246,+0.958,-0.133,-0.325,-1.500,-14.125,+16.000,-4, -2, -3, -8, -2, -11, -16, -31
1503954661089,+0.788,+0.505,+0.252,+0.245,+0.930,-0.087,-0.318,-0.250,-11.875,+13.750,-6, 8, 18, 11, -4, -7, 0, 34
1503954661111,+0.790,+0.503,+0.252,+0.244,+0.907,-0.104,-0.322,+2.000,-11.125,+12.062,-12, 1, -5, -1, -32, -8, 6, -12
1503954661133,+0.791,+0.501,+0.253,+0.244,+0.898,-0.120,-0.327,+1.812,-8.125,+9.688,0, -11, -3, 3, 6, -4, 1, 27
1503954661149,+0.791,+0.501,+0.253,+0.243,+0.878,-0.083,-0.314,-0.438,-2.250,+5.250,-38, -12, -1, -2, 3, 3, -3, 5
1503954661171,+0.790,+0.502,+0.253,+0.244,+0.880,-0.126,-0.288,+3.250,+3.812,-5.375,-7, 2, -2, -9, -6, -2, -9, -40
1503954661192,+0.788,+0.504,+0.254,+0.246,+0.891,-0.206,-0.266,+4.125,+15.062,-14.688,14, 0, -4, -2, 36, 6, 0, -15
1503954661209,+0.785,+0.507,+0.254,+0.248,+0.915,-0.212,-0.216,+3.750,+16.750,-22.312,31, 13, 3, -3, -16, -3, -4, -11
1503954661231,+0.782,+0.511,+0.253,+0.251,+0.987,-0.124,-0.258,-0.625,+11.938,-26.438,-23, -14, 1, 4, 8, 1, 13, 4
1503954661252,+0.782,+0.512,+0.250,+0.254,+0.976,-0.087,-0.283,-4.375,-2.312,-22.188,24, -7, -11, -5, -6, -5, -4, -14
1503954661269,+0.782,+0.511,+0.249,+0.255,+0.953,-0.092,-0.324,-1.500,-9.875,-5.125,-5, -4, -4, 0, 46, 5, -1, 13
1503954668656,+0.887,+0.410,+0.160,+0.137,+0.749,-0.174,-0.563,+4.000,-14.500,-3.375,6, 2, -1, 6, 0, 4, 0, -1
1503954668677,+0.888,+0.409,+0.160,+0.138,+0.712,-0.181,-0.547,+0.438,-3.750,-7.312,5, 4, 3, 5, 8, 15, -17, -2
1503954668694,+0.887,+0.411,+0.159,+0.139,+0.731,-0.172,-0.525,-4.000,+7.125,-12.812,-11, -1, 4, 1, 7, -1, 2, 10
1503954668715,+0.886,+0.413,+0.157,+0.141,+0.786,-0.177,-0.532,-8.938,+11.125,-17.312,-13, -5, -4, -5, -6, -8, -1, 4
1503954668737,+0.885,+0.416,+0.155,+0.143,+0.825,-0.161,-0.537,-9.562,+8.062,-19.625,-1, 0, 0, -3, -2, -8, -4, -3
1503954668762,+0.884,+0.417,+0.153,+0.145,+0.832,-0.131,-0.533,-8.375,+1.750,-19.312,11, 4, 5, 2, -10, 2, -5, 14
1503954668775,+0.884,+0.418,+0.150,+0.148,+0.797,-0.100,-0.564,-8.625,+0.312,-17.875,-14, -5, -4, -2, -5, -9, -5, -4
1503954668797,+0.883,+0.420,+0.147,+0.150,+0.796,-0.100,-0.575,-7.688,+7.625,-16.938,9, 2, 3, 2, 0, 2, 0, -1
1503954668813,+0.882,+0.422,+0.146,+0.151,+0.856,-0.114,-0.578,-5.875,+10.125,-12.250,4, -2, 1, -2, 4, 5, -2, 5
1503954668835,+0.881,+0.423,+0.145,+0.152,+0.910,-0.104,-0.577,-4.188,+2.812,-9.188,-14, -6, -2, 2, 1, -1, 0, 3
1503954668858,+0.882,+0.422,+0.144,+0.154,+0.883,-0.089,-0.574,-1.438,-9.250,-5.125,9, -2, -6, -3, -3, -1, -1, 13
1503954668873,+0.883,+0.420,+0.143,+0.154,+0.836,-0.126,-0.601,+1.375,-15.062,-2.125,-3, -3, -4, 0, 2, 10, 0, -9
1503954668895,+0.884,+0.418,+0.144,+0.155,+0.807,-0.152,-0.591,+2.938,-12.812,-2.812,17, 0, -3, -5, -10, -8, -8, -5
1503954668917,+0.884,+0.417,+0.144,+0.156,+0.823,-0.146,-0.568,+2.438,-7.125,+0.000,0, 0, 3, 0, 3, 0, -7, -5
1503954668933,+0.884,+0.416,+0.145,+0.156,+0.840,-0.108,-0.576,+3.562,-2.375,+3.562,14, 6, 4, -1, 5, -1, -3, -12
1503954668955,+0.884,+0.416,+0.147,+0.155,+0.834,-0.115,-0.564,+5.812,-3.312,+7.375,-6, 1, 4, -3, 0, -2, 4, 0
1503954668977,+0.884,+0.415,+0.148,+0.155,+0.817,-0.146,-0.545,+6.000,-2.812,+6.375,-2, 3, 2, 3, -2, 0, 3, -2
1503954668993,+0.884,+0.415,+0.150,+0.154,+0.813,-0.166,-0.544,+4.250,-0.750,+2.750,-11, -5, -3, 0, -1, -5, -4, 0
1503954669015,+0.883,+0.416,+0.151,+0.155,+0.827,-0.148,-0.541,+4.062,+3.938,-0.250,-6, 0, 12, 13, 2, -1, 9, -8
1503954669037,+0.883,+0.417,+0.152,+0.155,+0.823,-0.131,-0.562,+4.812,+6.688,-2.125,-19, -6, -3, -3, 4, 7, 0, 13
1503954669057,+0.882,+0.417,+0.152,+0.156,+0.755,-0.155,-0.589,+1.250,+5.562,-3.500,-23, 3, 2, -2, 3, 4, 5, -6
1503954669076,+0.882,+0.418,+0.152,+0.157,+0.738,-0.140,-0.594,-1.000,+7.125,-7.500,4, 2, -4, -4, -1, -4, 7, -5
1503954669097,+0.881,+0.420,+0.152,+0.157,+0.769,-0.111,-0.559,+0.312,+15.625,-5.938,5, -2, 0, -5, 1, -7, 4, 1
1503954669113,+0.879,+0.423,+0.152,+0.158,+0.813,-0.091,-0.521,-0.688,+16.938,-3.938,28, 7, -2, -6, -3, -5, -5, 5
