Timestamp,Orientation X,Orientation Y,Orientation Z,Orientation W,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
1503947392780,+0.847,+0.523,+0.078,+0.057,+0.880,-0.055,-0.421,+4.812,+4.500,-4.125,-2, 10, -2, -4, 18, 6, -13, 26
1503947392802,+0.847,+0.523,+0.078,+0.059,+0.863,-0.042,-0.419,+6.625,+3.625,-10.562,4, 7, 10, 5, 7, -10, 0, -3
1503947392818,+0.846,+0.523,+0.079,+0.061,+0.878,-0.083,-0.422,+8.062,+2.562,-4.188,33, 3, -14, 21, 37, 2, 16, 9
1503947392840,+0.846,+0.523,+0.080,+0.061,+0.917,-0.095,-0.373,+2.062,-1.562,-1.750,-7, 3, 3, -2, 96, 65, -2, 15
1503947392862,+0.847,+0.522,+0.080,+0.061,+0.881,-0.088,-0.380,-1.688,-4.500,+2.938,-5, 0, 7, 3, -5, -10, -1, -2
1503947392878,+0.847,+0.522,+0.080,+0.060,+0.872,-0.055,-0.400,-2.812,+0.562,+3.312,-13, 7, 15, -16, -96, -50, -2, 14
1503947392901,+0.846,+0.523,+0.080,+0.060,+0.892,-0.055,-0.375,-1.812,+7.750,+1.750,-2, -6, 4, 14, 4, 10, -11, 4
1503947392922,+0.845,+0.525,+0.080,+0.060,+0.910,-0.062,-0.377,-0.062,+15.000,-2.625,4, 3, -8, -3, -34, -11, 0, 9
1503947392938,+0.844,+0.527,+0.080,+0.061,+0.938,-0.045,-0.352,+0.250,+9.875,-3.875,8, -15, 9, 10, 12, 6, 0, 20
1503947392960,+0.843,+0.528,+0.080,+0.061,+0.959,-0.042,-0.380,+0.938,+4.500,+0.562,14, -5, -5, 3, -28, -22, -3, 17
1503947392982,+0.843,+0.528,+0.080,+0.062,+0.939,-0.057,-0.397,+1.938,-2.375,-0.812,21, 16, 9, 12, -1, 1, 6, -16
1503947392998,+0.844,+0.527,+0.080,+0.062,+0.915,-0.069,-0.388,+1.188,-4.250,-1.562,14, -1, 11, 2, 1, 1, 5, 9
1503947393020,+0.844,+0.526,+0.081,+0.063,+0.919,-0.054,-0.418,+2.375,-4.625,+2.938,101, -2, -6, -10, -4, -8, -15, -22
1503947393042,+0.845,+0.525,+0.082,+0.063,+0.923,-0.073,-0.375,+4.125,-7.000,+3.500,-121, -1, -1, 5, 9, 11, -2, 7
1503947393058,+0.845,+0.524,+0.084,+0.062,+0.940,-0.115,-0.381,+3.688,-5.438,+7.938,-25, 7, 8, 3, -4, -6, 2, -4
1503947393080,+0.846,+0.523,+0.085,+0.061,+0.926,-0.109,-0.375,+1.375,-8.688,+3.812,-7, -5, -6, -12, -24, -17, -29, -2
1503947393103,+0.846,+0.522,+0.085,+0.061,+0.912,-0.110,-0.351,-1.188,-7.562,+1.812,9, 22, 15, -5, 18, 9, -5, 6
1503947393118,+0.846,+0.522,+0.086,+0.060,+0.921,-0.119,-0.369,-3.375,-0.125,+3.625,32, -3, 2, 45, 69, 91, -7, -12
1503947393141,+0.846,+0.522,+0.086,+0.060,+0.931,-0.103,-0.356,-4.812,-1.062,+0.688,-1, -10, -7, -13, -36, -26, -3, -8
1503947393162,+0.846,+0.523,+0.085,+0.059,+0.932,-0.102,-0.356,-7.125,-1.688,-1.062,7, -7, -9, -3, -2, -9, -6, 10
1503947393178,+0.846,+0.523,+0.084,+0.059,+0.925,-0.074,-0.381,-8.188,-0.688,-2.062,3, 4, -4, -5, -10, -14, -4, -3
1503947393202,+0.846,+0.523,+0.082,+0.059,+0.931,-0.060,-0.381,-7.375,-1.000,-5.562,11, -8, 5, -2, 7, -1, 4, 0
1503947393222,+0.847,+0.522,+0.081,+0.060,+0.940,-0.052,-0.395,-6.562,-5.812,-5.812,12, 1, -7, -13, -9, -23, -38, -17
1503947393238,+0.848,+0.521,+0.079,+0.061,+0.910,-0.059,-0.377,-7.750,-11.250,-5.688,37, -11, -5, 0, -23, 10, 4, 4
1503947393260,+0.848,+0.520,+0.078,+0.060,+0.920,-0.056,-0.389,-9.438,-8.875,-2.000,18, -5, -6, -10, 6, -14, 2, 4
1503947393283,+0.850,+0.518,+0.076,+0.060,+0.936,-0.035,-0.423,-7.000,-11.438,-0.938,-52, -7, 5, 5, 11, 1, -17, 2
1503947393298,+0.851,+0.516,+0.075,+0.061,+0.938,-0.044,-0.405,-3.688,-16.062,-4.125,-7, -8, -7, -9, 0, 3, 2, -4
1503947393320,+0.852,+0.514,+0.075,+0.062,+0.918,-0.060,-0.396,-0.750,-16.750,-1.438,-4, 9, -2, -13, -62, -27, 9, 1
1503947393342,+0.853,+0.512,+0.075,+0.061,+0.932,-0.059,-0.422,-1.312,-14.500,+3.562,-2, 9, 22, 4, -19, -5, 13, -4
1503947393358,+0.854,+0.511,+0.076,+0.061,+0.941,-0.056,-0.431,+2.625,-9.438,+8.938,3, 0, 27, 20, 17, 12, 2, -106
1503947393380,+0.855,+0.509,+0.079,+0.060,+0.974,-0.070,-0.440,+8.312,-8.438,+13.312,12, 0, -23, -11, -8, -12, 5, 16
1503947393403,+0.856,+0.508,+0.082,+0.059,+0.972,-0.085,-0.434,+13.688,-11.250,+12.625,-26, -4, -5, 4, -5, -9, 8, 41
1503947393418,+0.856,+0.506,+0.086,+0.058,+0.955,-0.099,-0.440,+15.000,-8.750,+21.688,5, -6, -11, 0, 9, 3, -11, 68
1503947393440,+0.856,+0.505,+0.092,+0.056,+0.979,-0.117,-0.466,+21.000,-3.312,+25.062,-4, -1, -7, -6, -13, -8, -9, 8
1503947393462,+0.856,+0.504,+0.098,+0.055,+0.965,-0.142,-0.441,+27.500,-2.812,+23.500,-6, 6, -13, -3, 3, 4, 3, -9
1503947393479,+0.856,+0.503,+0.106,+0.053,+0.979,-0.179,-0.453,+31.188,+0.375,+30.125,-4, 19, 23, 4, -3, 4, 0, 7
1503947393500,+0.855,+0.503,+0.114,+0.052,+0.988,-0.190,-0.413,+31.688,+1.938,+29.062,15, -25, -16, -12, -13, 4, -7, -23
1503947393522,+0.854,+0.503,+0.122,+0.050,+0.956,-0.189,-0.421,+33.750,+3.062,+33.312,-2, 7, 13, 0, -31, -13, 4, 1
1503947393538,+0.853,+0.503,+0.131,+0.047,+0.964,-0.229,-0.450,+37.688,+10.812,+35.188,21, -9, -14, -6, 4, -5, 4, -3
1503947393560,+0.851,+0.504,+0.140,+0.046,+0.961,-0.210,-0.400,+39.938,+9.312,+33.500,-1, 10, 3, 10, 26, 5, 0, 1
1503947393582,+0.850,+0.503,+0.150,+0.044,+0.916,-0.232,-0.391,+42.250,+3.688,+35.438,4, -20, -15, 1, -3, 6, -6, -18
1503947393598,+0.848,+0.504,+0.159,+0.042,+0.864,-0.236,-0.414,+40.000,+15.062,+37.625,-14, 5, 8, -9, -20, -4, 0, 12
1503947393620,+0.845,+0.505,+0.169,+0.039,+0.901,-0.249,-0.416,+43.188,+19.875,+40.062,-9, 3, -1, 5, 14, 32, 8, 18
1503947393642,+0.842,+0.507,+0.179,+0.037,+0.954,-0.262,-0.356,+42.938,+18.000,+37.875,17, -11, 2, -2, -13, -1, 1, -32
1503947393658,+0.840,+0.507,+0.188,+0.036,+0.904,-0.249,-0.352,+42.625,+10.438,+35.625,0, -3, -19, 14, 63, -5, -5, 1
1503947393680,+0.838,+0.507,+0.197,+0.035,+0.839,-0.267,-0.360,+43.500,+8.875,+34.062,6, 3, -7, -12, -43, -10, 8, 32
1503947393703,+0.836,+0.508,+0.206,+0.034,+0.847,-0.294,-0.346,+42.688,+16.250,+32.312,0, -16, -14, -8, -19, -2, -1, -33
1503947393718,+0.833,+0.508,+0.215,+0.032,+0.851,-0.292,-0.366,+40.938,+14.750,+33.438,-5, 0, 4, -4, 41, -6, 0, -6
1503947393742,+0.831,+0.509,+0.224,+0.031,+0.844,-0.323,-0.339,+40.750,+15.312,+30.312,5, 16, 34, 21, 28, 4, 3, 9
1503947393763,+0.828,+0.509,+0.232,+0.030,+0.845,-0.328,-0.327,+39.562,+10.938,+27.562,-8, 3, -9, -11, -27, -11, -4, 4
1503947393779,+0.826,+0.509,+0.239,+0.030,+0.802,-0.332,-0.325,+37.375,+11.000,+24.688,20, 8, 0, -13, -7, 1, -9, 14
1503947393800,+0.824,+0.510,+0.247,+0.029,+0.830,-0.344,-0.344,+35.875,+18.062,+26.938,-9, -7, 0, 11, 2, 2, -4, 1
1503947393822,+0.821,+0.510,+0.254,+0.028,+0.867,-0.341,-0.335,+35.500,+12.750,+27.312,10, 4, 2, -10, 46, 6, 4, 21
1503947399403,+0.900,+0.399,+0.119,+0.128,+0.766,-0.077,-0.592,-11.562,-17.375,+18.625,-6, 1, 1, -1, 17, 1, -13, -15
1503947399425,+0.901,+0.398,+0.118,+0.123,+0.793,-0.117,-0.595,-16.375,-6.125,+26.000,2, 2, -16, -6, -5, -2, -6, 6
1503947399447,+0.902,+0.399,+0.118,+0.117,+0.840,-0.145,-0.617,-19.312,+0.875,+26.062,-8, -9, 0, -5, 3, 5, -20, -6
1503947399463,+0.903,+0.398,+0.116,+0.113,+0.850,-0.109,-0.609,-18.250,-5.812,+23.750,4, 10, 28, 21, 19, 5, 19, -21
1503947399485,+0.904,+0.398,+0.115,+0.109,+0.785,-0.118,-0.618,-14.812,-3.750,+18.562,-7, -5, -20, -9, -3, -7, -9, -24
1503947399509,+0.904,+0.398,+0.115,+0.106,+0.733,-0.127,-0.635,-11.062,+3.625,+13.750,-56, 3, -7, -2, -1, -10, 10, 9
1503947399523,+0.903,+0.399,+0.115,+0.105,+0.741,-0.125,-0.637,-6.375,+14.062,+8.250,8, -7, -6, 2, -13, -8, -3, 16
1503947399545,+0.903,+0.401,+0.115,+0.104,+0.764,-0.130,-0.626,-2.938,+12.250,+2.438,13, -3, -16, -5, 1, 4, 9, 19
1503947399569,+0.902,+0.402,+0.116,+0.104,+0.753,-0.136,-0.646,+2.375,+7.188,-1.750,36, -10, -16, 1, -15, 36, 11, 9
1503947399583,+0.902,+0.402,+0.117,+0.105,+0.741,-0.173,-0.640,+3.812,+5.688,-3.125,29, 4, 35, 14, -2, -3, 6, -7
1503947399605,+0.902,+0.402,+0.118,+0.106,+0.721,-0.161,-0.611,+4.500,+6.312,-5.625,17, 1, -10, -11, -7, -14, -3, 5
1503947399628,+0.901,+0.403,+0.119,+0.107,+0.740,-0.163,-0.601,+6.375,+5.438,-9.375,-1, -2, -17, -7, -4, -14, -8, -28
1503947399643,+0.900,+0.404,+0.120,+0.110,+0.745,-0.150,-0.614,+7.188,+6.125,-11.688,-15, -1, 31, 12, -5, -3, 21, 17
1503947399673,+0.900,+0.404,+0.121,+0.112,+0.764,-0.158,-0.606,+7.812,+4.625,-10.688,13, 14, 26, -2, -7, -12, 3, 9
1503947399688,+0.899,+0.405,+0.122,+0.114,+0.792,-0.134,-0.592,+6.625,+2.938,-10.562,16, -8, -26, -11, 4, 1, 1, 15
1503947399704,+0.899,+0.405,+0.122,+0.116,+0.779,-0.111,-0.584,+8.188,+2.250,-7.875,7, 8, -13, 11, 2, 8, 7, -1
1503947399724,+0.898,+0.406,+0.123,+0.117,+0.819,-0.104,-0.582,+7.125,+3.062,-7.000,-15, -10, -1, -4, 15, -11, -26, -29
1503947399747,+0.897,+0.406,+0.124,+0.120,+0.813,-0.085,-0.595,+8.562,+0.375,-8.438,-28, 7, -10, 1, -7, 7, 21, 11
1503947399762,+0.897,+0.407,+0.124,+0.121,+0.806,-0.070,-0.581,+6.562,+1.875,-6.250,12, 0, -2, 8, 5, -37, 1, 10
1503947399784,+0.896,+0.408,+0.124,+0.122,+0.805,-0.061,-0.577,+3.625,+5.750,-0.688,3, 4, 8, -12, -1, 10, -6, -1
1503947399807,+0.896,+0.409,+0.124,+0.122,+0.836,-0.061,-0.567,+0.625,+0.312,+1.312,-18, 2, -1, 0, -18, 5, 5, -13
1503947399821,+0.896,+0.409,+0.124,+0.123,+0.824,-0.074,-0.561,-1.625,-1.938,-1.562,102, -1, 6, -4, 1, -2, -9, 17
1503947399845,+0.896,+0.409,+0.123,+0.123,+0.809,-0.075,-0.556,-5.938,-1.438,+1.812,-74, 1, -7, 3, 19, 3, 10, -1
1503947399873,+0.896,+0.410,+0.121,+0.121,+0.813,-0.072,-0.549,-9.938,-1.688,+6.812,-31, -3, -17, -16, -3, -1, 2, -12
1503947399881,+0.896,+0.410,+0.120,+0.119,+0.814,-0.116,-0.577,-12.812,-1.688,+9.562,-16, -5, 2, -3, -15, 1, -6, -57
1503947399906,+0.897,+0.409,+0.119,+0.117,+0.800,-0.126,-0.600,-15.938,-4.750,+7.312,8, -1, -9, -8, -2, -1, 3, 2
1503947399926,+0.898,+0.409,+0.117,+0.115,+0.771,-0.120,-0.598,-16.500,-2.188,+6.250,13, 1, 32, 20, 16, 5, 9, 22
1503947399941,+0.898,+0.410,+0.116,+0.112,+0.780,-0.128,-0.603,-15.188,+3.875,+10.812,-7, 2, -11, -3, 32, 7, -11, -10
1503947399964,+0.898,+0.410,+0.115,+0.110,+0.809,-0.140,-0.600,-14.875,+3.938,+11.625,10, 17, 34, 4, 0, 2, 7, -5
1503947399986,+0.898,+0.411,+0.114,+0.108,+0.793,-0.132,-0.610,-12.062,+3.562,+8.125,-8, -17, -29, -15, -36, -9, -6, 5
1503947400005,+0.898,+0.411,+0.114,+0.106,+0.790,-0.156,-0.593,-9.500,+5.000,+5.188,-27, -8, -10, -8, -12, -10, -13, -72
1503947400024,+0.898,+0.413,+0.114,+0.104,+0.806,-0.147,-0.590,-6.438,+7.250,+7.125,-4, 5, -30, -8, -2, 0, 12, 29
1503947400046,+0.898,+0.413,+0.114,+0.102,+0.843,-0.141,-0.594,-5.188,+0.812,+10.812,0, -10, 5, 1, -5, -4, -4, 1
1503947400061,+0.898,+0.412,+0.115,+0.101,+0.818,-0.149,-0.581,-3.062,-3.812,+9.438,-15, 3, 9, 5, -5, 1, 1, 15
1503947400084,+0.898,+0.412,+0.116,+0.099,+0.787,-0.139,-0.595,-1.375,+0.875,+10.812,-14, -12, 1, -4, -10, -8, -15, -7
