1503947384365,4, 4, 1, 1, 1, 0, 1, 12, 0
1503947384374,1, -2, -3, -1, -1, 0, 1, 0, 0
1503947384396,1, -3, -3, -1, -1, 1, 1, 0, 0
1503947384423,-7, -4, -2, -3, -2, 0, -5, -12, 0
1503947384427,2, -2, -1, -2, -2, -1, -2, 2, 0
1503947384441,2, 2, 3, 1, 0, -1, -2, 4, 0
1503947384463,-5, -5, -6, -2, -3, -2, -2, -5, 0
1503947384485,-2, 2, 1, -2, 0, -1, -1, -1, 0
1503947384500,0, 1, 1, 0, -1, -1, -1, -1, 0
1503947384523,0, -1, 0, -2, -1, 1, 1, 8, 0
1503947384546,1, -2, -2, -1, -3, 2, -1, -7, 0
1503947384561,-2, -3, -4, -4, 0, -1, 1, -1, 0
1503947384583,0, -6, -1, 1, -1, -2, 0, -8, 0
1503947384605,-7, -4, -3, 0, 1, 2, 0, 4, 0
1503947384620,3, -6, -2, 0, -2, -3, -3, 0, 0
1503947384643,-3, 1, -1, -4, -1, 0, 0, -2, 0
1503947384666,9, 2, 2, -1, 0, -2, -2, -4, 0
1503947384688,2, 1, 0, -1, -3, -3, -2, -12, 0
1503947384708,1, 1, -1, 1, -1, -1, -2, 4, 0
1503947384732,2, -2, 0, 0, 0, -1, -1, 1, 0
1503947384748,-4, -1, -1, -3, -1, -1, 2, 0, 0
1503947384763,-4, 5, 0, 3, 1, 1, 1, 8, 0
1503947384786,10, 3, 0, 0, 0, 0, 2, 7, 0
1503947384808,4, -1, -1, -1, -2, -1, -1, 0, 0
1503947384823,-1, 0, -2, 1, -1, 0, -2, -5, 0
1503947384846,-6, -4, -1, 0, -1, 0, -1, -6, 0
1503947384869,-3, -2, -2, -1, -2, -1, 0, -3, 0
1503947384883,7, 4, 2, 0, 1, 1, 1, 5, 0
1503947384905,-5, -5, -4, -2, -1, -1, -4, -6, 0
1503947384930,1, -4, -1, -4, -2, -1, 1, 0, 0
1503947384943,0, -2, -2, 0, 0, -2, -3, 0, 0
1503947384966,0, -9, -2, -2, -2, -4, -4, -18, 0
1503947384988,0, -5, -4, -4, 0, -2, 0, -1, 0
1503947385003,-2, 1, 0, -1, 0, -1, 1, 4, 0
1503947385025,0, 4, 3, 1, -2, -1, -2, -2, 0
1503947385033,0, -3, 0, 1, -1, -1, 0, -3, 0
1503947385056,-1, 0, 0, -1, -2, -3, -3, 0, 0
1503947385078,-13, -7, -2, -2, 0, -1, 1, -3, 0
1503947385096,-7, 3, -1, -1, -1, -2, 1, 4, 0
1503947385116,4, 4, 4, 1, 0, 0, 0, -3, 0
1503947385138,-7, -1, -1, 0, -2, -1, -4, -5, 0
1503947385153,7, -9, -1, -1, 0, 0, 0, -1, 0
1503947385176,9, 1, -1, -3, -1, -2, 0, 6, 0
1503947385199,3, 0, 1, -3, 0, 0, -3, -2, 0
1503947385213,1, 2, -2, 0, 0, -2, 1, 5, 0
1503947385236,1, 2, -1, 0, -2, 1, 1, 2, 0
1503947385260,-1, 3, 2, -1, -1, -2, -2, -2, 0
1503947385273,-1, 0, -2, -1, 0, 1, 1, -2, 0
1503947385302,4, 0, 0, -1, -1, -1, -3, -3, 0
1503947385319,1, -3, -2, 2, 0, -1, 0, -8, 0
1503947385334,-7, -2, -3, -1, 0, 0, 1, 11, 0
1503947385358,2, -2, -3, 1, -3, 0, -3, -1, 0
1503947385378,9, -2, 0, -1, 0, -1, 0, -5, 0
1503947385386,6, 0, 1, 0, 1, -1, 3, 7, 0
1503947385408,5, -2, 0, -1, 1, 0, 0, 2, 0
1503947385416,7, -5, 1, -1, 0, -1, 0, 3, 0
1503947385439,-1, 0, -1, -1, -1, -1, 1, -3, 0
1503947385453,0, 1, 0, -1, -2, -2, 0, 2, 0
1503947385476,-2, 1, 0, 0, -2, -1, 0, 6, 0
1503947385501,6, -2, -3, -1, -1, -1, -2, -4, 0
1503947385513,0, 1, -2, 0, -1, -2, 0, 6, 0
1503947385528,5, 0, 0, 0, 0, 2, 1, 13, 0
1503947385543,4, 4, -1, 0, 0, 1, -1, 5, 0
1503947385565,-3, 1, 0, 0, 0, 0, 1, -2, 0
1503947385588,-1, -2, -3, -2, -2, -1, -3, -3, 0
1503947385610,-4, -6, -2, -3, -1, -1, 0, -4, 0
1503947385640,-4, 5, 0, 2, -2, -2, -4, 1, 0
1503947385656,-6, -2, -1, 1, -1, -1, -1, 1, 0
1503947385678,6, -2, -1, -2, -2, -2, -1, -6, 0
1503947385701,1, -2, -2, 0, 1, 0, -1, -7, 0
1503947385716,2, -7, -4, -4, -1, 0, -1, -7, 0
1503947385738,10, 2, 1, 0, 0, 0, 0, 3, 0
1503947385760,1, 0, -1, -2, -1, -1, -5, -5, 0
