1503615955784,-5, -2, 0, -1, -2, 3, -1, -1
1503615955799,-3, 6, 4, 0, 0, -1, -2, -3
1503615955821,-2, -4, -1, 0, -1, 0, 0, 1
1503615955843,-1, -1, 8, 2, 0, -1, 1, -1
1503615955859,4, 2, -4, -3, 0, -3, -1, -2
1503615955882,-1, -3, 0, 4, 4, 1, -1, -1
1503615955903,0, 5, -1, -4, -4, -2, -1, -1
1503615955919,2, 0, -1, -2, -3, -4, -1, -1
1503615955941,-1, 5, 4, 0, 0, 0, -2, -4
1503615955963,7, 6, -2, -2, 0, -1, 1, 0
1503615955979,-9, -6, -1, 2, -3, -2, -1, -1
1503615956002,4, -14, -2, -1, 1, -1, 0, -1
1503615956024,-1, 2, -5, 1, -3, -2, -1, -1
1503615956046,-1, -2, -3, -2, 0, 0, -1, -1
1503615956061,-3, -3, -2, -2, -1, 0, 0, 0
1503615956083,-4, -7, -4, -1, -1, 0, -3, -1
1503615956106,-12, 12, 3, -2, -2, -3, -2, -1
1503615956121,11, -1, -3, -1, 0, 1, 0, 3
1503615956144,12, 7, 1, -1, -2, -1, -4, -2
1503615956167,-1, 9, 5, 0, -1, -1, 0, -2
1503615956181,0, -3, 6, -1, -1, 1, 1, 0
1503615956203,-5, -10, -4, 0, 2, -1, -1, -2
1503615956226,-6, -3, -2, -3, 0, -3, -1, -5
1503615956241,-14, -19, -4, -2, 0, 0, -2, 0
1503615956265,0, -6, -1, 1, -3, -1, -1, 0
1503615956288,1, 3, -1, -2, 0, -2, 1, 0
1503615956302,1, 17, 4, 2, 0, 2, 0, -2
1503615956323,4, -10, -1, 0, -3, 2, -1, 1
1503615956346,4, 0, -3, -2, -1, -1, -2, 2
1503615956361,4, 6, 7, -1, 0, -2, 1, 2
1503615956383,1, 0, 0, -1, -1, 0, -1, 0
1503615956406,-16, 2, 0, 1, -1, -1, 1, -5
1503615956423,5, -7, -3, -1, 0, -2, -3, 1
1503615956443,1, -10, -9, -2, -1, -1, 1, -1
1503615956472,-5, 10, -1, -2, -1, 0, -1, -2
1503615956481,5, 8, -2, -2, -1, -1, -1, 2
1503615956496,3, 8, 1, -2, -1, 0, 0, 0
1503615956511,3, 2, 0, -1, -1, 0, 1, 2
1503615956533,7, -10, -6, -1, -2, 0, -3, -3
1503615956557,-2, -3, -3, -3, -1, -1, -2, 0
1503615956564,0, -2, -3, -1, -2, -2, 0, 0
1503615956586,2, 4, 0, -2, 0, -2, -1, 1
1503615956601,1, 5, 0, -1, 0, -2, 2, 0
1503615956624,-3, -6, 4, 0, 0, -2, -1, -3
1503615956646,-8, 8, -3, -3, -2, 1, -3, 2
1503615956661,3, -2, -5, -1, -1, -1, 1, -2
1503615956684,-1, 3, 0, 0, 0, 1, -2, -1
1503615956706,0, 4, 2, 1, 0, -1, 0, 2
1503615956721,-1, -2, -4, -3, 1, 0, -2, -1
1503615956743,1, -3, -1, -1, -2, 0, 2, -3
1503615956766,2, -6, 1, 1, -1, -2, -2, -5
1503615956781,4, 10, -2, -2, -1, -3, -2, 2
1503615956803,9, 8, 1, -3, -2, -1, 2, 0
1503615956826,-1, 2, -4, 0, 0, -2, -2, -4
1503615956841,-4, -11, -2, 1, -1, 0, -1, 0
1503615956863,5, 8, -2, -4, -3, -1, -5, 3
1503615956886,-6, -8, 1, 1, 0, 0, 2, 3
1503615956902,-1, 1, 6, 2, 0, 0, -1, -3
1503615956923,-1, -9, -1, -1, 0, 0, 1, 1
1503615956946,-1, -22, -2, 0, -1, -1, 0, -4
1503615956970,-12, 5, 0, -3, -2, -2, -4, -3
1503615956983,-7, -2, -1, 0, 0, -1, 1, -3
1503615957006,-1, 2, -1, -2, -1, -1, -1, -2
1503615957033,5, 6, 12, -2, -3, 0, -2, 3
1503615957043,-3, -1, -7, 0, 0, 0, -1, -4
1503615957066,-2, -9, 0, 0, 0, 1, -1, -2
1503615957088,2, 0, -3, -2, -3, -2, 0, 3
1503615957104,2, 5, -1, -1, 0, 0, 0, -1
1503615957129,-16, -6, -6, -2, -2, -3, -3, -2
1503615957148,9, 9, 4, -1, 0, -1, -3, -1
1503615957165,1, -2, -7, -2, -1, -2, 2, 3
1503615957186,3, -5, -6, -1, 1, 1, 0, 2
1503615957208,1, 5, -5, 0, 1, -2, -2, -3
1503615957223,-11, -14, 2, -1, -2, 0, -2, -6
1503615957245,2, 3, 1, -1, -3, -1, -3, 2
1503615957268,2, 5, 0, -3, -1, -4, 1, 2
1503615957283,2, 3, -1, 0, -1, 1, 0, -1
1503615957306,1, 5, -4, -2, -1, 0, -1, -3
1503615957330,-3, 6, 0, -1, 0, -1, 1, -4
1503615957343,-10, -4, 5, 2, 1, 0, -2, -1
1503615957366,8, 9, 0, 2, 0, -1, -1, 0
1503615957388,-4, 1, -1, -3, -3, -1, 0, 0
1503615957403,4, -7, -1, -1, 3, -1, -2, 2
1503615957426,-3, -3, -1, 1, -1, 2, 2, 1
1503615957448,0, -9, -7, -1, -1, -1, 0, 0
1503615957464,6, 3, -4, -4, -1, 1, 0, 2
1503615957486,2, 5, 1, -1, 0, -1, -3, -1
1503615957509,-7, 0, 1, 1, -3, -1, -1, -3
1503615957523,-5, -3, 1, 1, 1, -1, -3, -1
1503615957545,4, -3, -4, -1, -1, -2, 2, 0
1503615957568,-1, 6, 2, 0, -2, -2, 0, 1
1503615957584,-1, -7, -3, -3, -1, -1, -1, -2
1503615957606,-1, -6, -1, 0, -1, -1, -2, 1
1503615957628,9, 7, 0, -2, -2, -1, -1, -2
1503615957643,-2, 11, 6, 1, 0, -3, -2, 0
1503615957667,-1, -9, -8, -2, 2, 0, 0, -2
1503615957688,-1, -3, 2, 0, 1, 0, -2, 1
1503615957711,3, -3, 2, 1, -1, 0, 0, 1
1503615957726,-8, -9, -2, -3, -2, 0, 0, -2
1503615957748,-5, 1, -6, -1, -2, 1, 0, -5
1503615957769,7, 6, 3, -4, -4, -1, -1, -1
1503615957786,4, 2, 2, 0, 0, -2, -1, 0
1503615957808,6, 9, 2, 0, -1, 0, 0, 5
1503615957823,-6, -8, -5, -1, -2, -1, -1, -5
1503615957846,-2, -1, 0, 0, -1, 0, 0, -1
1503615957869,-10, -17, -10, -2, -2, 0, -1, -3
1503615957883,-3, -7, -2, -1, -2, -1, 1, 0
1503615957906,-1, -1, 0, 2, 1, -1, -1, 0
1503615957928,-10, -1, 3, -1, 0, -2, -2, -4
1503615957951,6, 4, -2, -2, -1, 0, -3, 3
1503615957968,-16, -7, -5, -2, -2, 0, 2, -1
1503615957988,4, -8, -2, 0, 1, -2, -1, -1
1503615958011,-1, -5, -3, 0, -1, 0, -3, -2
1503615958026,1, 2, 1, -1, 0, -1, 2, 2
1503615958049,7, 11, 2, 1, -3, 0, 0, -1
1503615958071,4, 15, 4, -1, 3, -2, 0, -2
1503615958086,1, -4, -1, -3, -2, -1, -2, 0
1503615958108,3, -1, 0, -1, -1, 0, 0, 2
1503615958131,3, 1, 6, 1, 0, -1, 0, 1
1503615958146,-6, -3, -5, 0, -2, 0, -1, -3
1503615958169,-4, 0, -2, -3, -2, -1, -2, -1
1503615958191,-6, -7, -1, -2, -1, -2, -3, -3
1503615958206,-4, 3, -4, 0, 0, -2, -4, -3
1503615958228,-2, -2, -1, -2, 0, 0, 2, 0
1503615958251,3, 4, 1, -2, 1, 0, -1, 0
1503615958266,-12, -9, 0, -1, -1, -1, -1, -3
1503615958288,0, 1, -1, -2, -1, -1, 1, 0
1503615958313,-14, -24, 5, 0, 0, 1, 1, -1
1503615958326,3, 8, -4, 0, -2, -3, -2, -4
1503615958348,12, 4, 1, 1, -2, 0, 0, 4
1503615958371,3, 14, 2, -3, -1, -2, -4, -2
1503615958386,-1, 11, -1, -2, 2, 1, 1, 0
1503615958409,-7, -13, -7, -2, -3, -1, -2, -1
1503615958431,3, 1, -2, -2, -3, -1, -4, -1
1503615958446,2, 0, -5, -2, 0, -1, -2, 0
1503615958468,2, 0, 3, 4, 3, 2, 1, 0
1503615958491,3, 2, 4, 1, -2, -4, 2, -2
1503615958506,-3, -8, -7, -2, -2, 1, -1, -1
1503615958528,14, 10, 0, -1, 1, -1, -1, 1
1503615958551,-18, -13, -2, 0, -2, -1, 0, 0
1503615958566,-3, -10, -5, -2, -2, 0, 2, -1
1503615958588,-1, -4, -2, 0, 0, 0, 0, -1
1503615958611,-6, -5, 2, 0, 0, -1, -3, -3
1503615958625,-11, -6, -8, -2, -3, -3, -1, -2
1503615958648,11, 7, 5, -1, 0, -3, 0, 1
1503615958672,6, 11, 1, -2, 1, 0, -2, -1
1503615958686,7, 14, 5, 0, 2, 1, -1, -1
1503615958708,0, 0, -2, -1, -1, -1, -2, -2
1503615958731,-1, -13, -7, -2, -3, -1, -1, 2
1503615958746,-4, -6, 2, 0, -1, -2, -1, -1
1503615958768,-3, 1, -2, 0, 1, -2, 0, -2
1503615958791,3, -2, -4, -2, 0, 1, 0, 1
1503615958807,0, -5, 0, 1, -3, -2, -1, 1
1503615958835,0, -1, -1, 0, 0, 1, 0, 1
1503615958857,-10, -4, 1, 2, 0, 1, 1, 0
1503615958859,4, 0, -2, 0, 0, -3, -3, -1
1503615958882,-5, -4, 1, -2, -1, -1, -2, -3
1503615958903,0, 10, 3, -1, 0, 0, -2, -1
1503615958919,-6, -8, -3, -2, -2, -2, 1, 1
1503615958941,5, -1, -3, -1, -2, 0, -1, 1
1503615958963,-4, -5, -2, 0, 2, -3, -3, -5
1503615958979,-2, -6, 1, -1, -3, -1, -2, 0
1503615959001,-18, -24, -6, 1, -2, 0, 0, -7
1503615959009,-3, 0, -1, -2, 0, -1, -1, 0
1503615959031,-2, 5, 4, 2, -1, -3, -1, -1
1503615959052,4, 5, -4, -1, 0, -1, 2, 0
1503615959068,-2, -7, -2, -2, -2, -2, -2, -2
1503615959090,1, -2, -2, 0, 0, -2, 0, -2
1503615959099,-11, -21, -2, -1, -1, 1, 0, 3
1503615959121,2, 10, 0, 0, 1, 1, -1, -2
1503615959143,2, 3, 4, 0, -2, -2, 0, 1
1503615959159,1, -3, 0, -2, -1, -1, -1, -2
1503615959181,1, -5, -4, -1, 1, 0, 0, -1
1503615959203,1, -1, 0, 0, -1, -3, 1, 2
1503615959219,9, 13, 3, -1, 2, 0, -2, -2
1503615959242,-3, -2, -5, 1, -1, -1, -5, -3
1503615959263,-2, -2, -2, -2, 0, 1, 0, 0
1503615959279,-3, -9, 5, -1, 0, -1, 1, 3
1503615959302,-3, -1, 1, 0, -2, -1, 0, -4
1503615959323,3, 4, -4, -1, -3, -1, 0, -3
1503615959339,-9, -7, -6, -3, -2, -2, -5, -5
1503615959361,6, 3, 13, 2, 1, 0, 0, 4
1503615959383,5, -2, -9, -3, -1, -1, 1, 0
1503615959399,-4, 1, -4, 0, 0, 0, -1, -1
1503615959422,-1, -9, -3, 0, -2, -1, 1, 2
1503615959449,3, -3, -2, -1, -1, 1, 1, 3
1503615959459,-12, -1, -6, -2, 0, -2, -2, -3
1503615959481,7, 0, -2, -2, -3, -1, -1, 4
1503615959503,-2, -6, 0, -3, -1, -1, 0, -3
1503615959520,4, -19, -2, 0, -1, -1, -2, -3
1503615959534,-1, -5, 2, 0, -2, 1, -1, 0
1503615959548,-8, -7, -2, 1, 1, -1, -1, 0
1503615959570,1, 2, -1, -2, -1, 0, -2, 0
1503615959593,3, 9, 0, -3, -2, -2, 0, 0
1503615959608,-4, -1, 1, 0, -2, 0, -1, 0
1503615959630,-3, -4, -2, -4, -2, -1, -2, -3
1503615959654,1, -8, -8, 1, 2, 0, 1, -1
1503615959668,-9, -5, -2, 0, -1, -1, -1, -1
1503615959691,-5, -8, 4, 0, 0, -2, -1, -3
1503615959713,1, 1, 1, 2, 2, 0, 1, 2
1503615959728,-4, 4, -4, -2, -2, 0, -2, -3
1503615959751,3, -15, -3, -1, -4, -2, -2, 2
1503615959773,2, 6, 3, 0, 0, 1, -3, -1
1503615959795,-2, 0, -2, -2, -2, -3, 2, 0
1503615959810,-1, 1, -2, -2, 0, 1, -2, -2
1503615959833,2, 2, -1, -1, -2, -1, 0, 0
1503615959855,-1, -6, -3, 1, -1, -1, -2, -4
1503615959871,-3, 0, 0, -2, -2, -1, -2, 0
1503615959893,-1, 0, 0, 0, -3, 0, 0, 0
1503615959915,-4, 2, 0, -2, -13, -3, -1, -2
1503615959930,0, 0, 1, 5, 23, 1, -2, 1
1503615959953,0, 1, -1, -4, 1, -3, -1, 0
1503615959975,-1, -1, 1, -3, -13, -4, -4, -2
1503615959991,-5, 0, -1, 4, 4, 3, 3, -1
1503615960015,-3, -1, -2, 5, -8, -2, 0, 0
1503615960035,1, -4, -4, -5, 2, -2, 1, 3
1503615960051,2, -1, -1, -1, 1, 0, -1, -3
1503615960073,-11, -4, -4, -6, -9, -1, -1, -5
1503615960095,8, 9, 16, 3, 7, 2, 0, 3
1503615960117,3, -1, 1, -1, 1, 3, 0, -3
1503615960140,1, 0, -1, -1, 1, -2, -1, -6
1503615960155,0, -4, -2, -2, -3, -4, -3, 1
1503615960170,3, 5, 7, 5, 6, 2, 2, 3
1503615960193,-4, -4, -8, -9, -5, -6, -3, -13
1503615960222,0, -2, -6, 0, -1, 1, -2, 7
1503615960230,1, 0, 1, 3, 0, -2, 0, 8
1503615960253,-4, -2, -3, -2, 0, -2, -1, -1
1503615960275,-1, -2, -5, -2, -1, 3, 1, 3
1503615960291,2, 1, 4, 3, 0, 2, 4, 0
1503615960313,5, 0, -4, -4, 0, 3, 7, 4
1503615960335,-3, -1, 2, -1, -1, -3, -3, -7
1503615960353,-3, -1, -3, -2, -2, -2, -4, -8
1503615960373,-12, -1, 2, -2, -2, -2, 4, -5
1503615960395,-2, 0, 0, 4, 0, 3, -1, -3
1503615960410,3, 0, -5, -1, 1, 1, 7, -10
1503615960433,0, 0, 0, -1, 0, -3, -7, 6
1503615960455,4, -3, -1, 0, -5, -2, -4, 6
1503615960470,2, -1, -3, -1, 0, 10, -17, -11
1503615960493,16, -1, -1, -3, 0, 32, -2, 11
