Timestamp,Orientation X,Orientation Y,Orientation Z,Orientation W,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
1503702397970,+0.821,+0.550,+0.054,-0.145,+0.858,-0.356,-0.373,+3.250,+7.875,-3.750,2, 1, 3, -3, 0, -2, -3, -7
1503702397992,+0.821,+0.550,+0.055,-0.143,+0.751,-0.322,-0.334,+5.625,+3.312,-15.250,-5, -8, -3, -6, -2, 0, 6, 4
1503702398014,+0.820,+0.552,+0.055,-0.140,+0.744,-0.295,-0.342,+7.188,+14.625,-18.812,-12, -1, 8, 3, 6, 0, 1, -6
1503702398030,+0.819,+0.554,+0.055,-0.137,+0.852,-0.281,-0.351,+12.500,+14.875,-17.812,-16, -2, -3, -1, -11, -3, -6, -8
1503702398052,+0.819,+0.555,+0.056,-0.133,+0.854,-0.258,-0.362,+15.375,+3.438,-20.062,17, -6, -6, 0, 22, -4, -17, 0
1503702398074,+0.820,+0.554,+0.057,-0.130,+0.874,-0.257,-0.317,+15.312,-5.062,-15.438,9, 3, -5, -9, -9, 5, 4, -6
1503702398090,+0.821,+0.553,+0.057,-0.127,+0.893,-0.265,-0.331,+6.188,-10.125,-16.875,-2, -3, -7, -3, -7, -24, -20, 10
1503702398112,+0.823,+0.552,+0.057,-0.124,+0.899,-0.250,-0.345,+3.062,-12.812,-14.000,-3, 7, -1, -2, -2, 2, -2, -8
1503702398134,+0.825,+0.549,+0.056,-0.123,+0.905,-0.242,-0.337,-4.875,-18.688,-12.875,12, 1, 4, 1, 1, 1, 2, -4
1503702398150,+0.827,+0.547,+0.053,-0.121,+0.908,-0.198,-0.340,-10.750,-16.438,-16.625,11, 7, 2, 1, -8, 1, 3, -4
1503702398172,+0.829,+0.545,+0.049,-0.119,+0.916,-0.190,-0.327,-12.562,-16.750,-23.125,1, -1, -1, -3, -4, 11, 4, 1
1503702398195,+0.832,+0.541,+0.045,-0.116,+0.965,-0.208,-0.338,-15.562,-29.250,-26.688,-30, -19, -7, 1, 2, -1, -5, -44
1503702398210,+0.835,+0.537,+0.040,-0.114,+0.956,-0.198,-0.318,-22.875,-32.625,-26.062,26, 7, 5, 6, 2, 4, 15, 52
1503702398233,+0.838,+0.533,+0.035,-0.112,+0.920,-0.165,-0.402,-25.812,-26.188,-29.938,-11, 2, 15, 8, 10, 3, 4, -4
1503702398258,+0.841,+0.530,+0.028,-0.109,+0.941,-0.174,-0.374,-27.438,-19.625,-37.500,8, 4, -7, -1, 3, -3, 3, 17
1503702398270,+0.844,+0.526,+0.022,-0.107,+0.930,-0.093,-0.394,-28.062,-28.500,-25.375,-6, 3, -1, -6, -24, -6, -2, -6
1503702398293,+0.846,+0.523,+0.016,-0.107,+0.894,-0.068,-0.413,-30.625,-16.312,-16.188,-2, -3, -2, -3, -13, 0, -6, -26
