,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,groundtruth
0,-19.26934463400854,0.21453580929777188,0.34610580628410637,0.01628100208508649,0.27698394770157997,-0.26673766435729845,-0.620867294067015,-0.0949769367875018,-0.06768179752997419,-0.3214032211732347,-0.06331004071441058,0.10670675023130174,-0.215294392148032,0.077449287916651,-0.16396257568291042,0.07692891338762145,-0.1547724223952987,0.07264350172875042,-0.03492574597745325,0.018694655128927602,0.03851477530642802,-0.07413586456678065,-0.057934490201000444,0.03690667841831737,0.07246966374544465,-0.029228379619463608,0.02300409269560452,-0.044806840029465556,0.0925156681496974,0.041484568320489426,eating
1,-18.26827037849585,0.7673930176041118,-0.15755362954449426,-0.18026922787266592,-0.8879321322841125,-0.18093505227398696,-0.14774801424617923,0.6336116123751417,-0.13537110827874052,0.23718980189405997,0.07761196754656394,0.14337408375791305,-0.09990244845446597,0.16174715246175522,-0.1695716004148728,0.05651831285964279,-0.16095925541384554,-0.11103112428186052,-0.0009754153151431839,-0.03678810739978221,-0.053758784698077905,0.06524409018802012,0.05405611957008107,0.03286872659203309,-0.06648440546321611,-0.018420530753594132,0.01814986503828679,-0.02247609419859618,-0.01892418538514585,-0.014202955353717059,eating
2,-17.258264066580686,0.32958040864572524,-0.5465677859863729,-0.21507561227809083,-0.11871944343639794,0.30740026525125674,-0.35579327131356575,0.6720490519861959,0.19477145107106855,-0.15083637539354022,-0.17760869491994694,0.07661019571637755,0.13739105125770187,-0.11019860951560852,-0.048592253256614884,-0.10944745920925907,-0.1662518251587609,-0.08058143920793097,-0.00023566053551120087,0.040846502898004886,-0.04751179390372461,-0.04836377174367683,-0.023432007340366837,-0.028410049505995565,-0.06045301550300232,-0.04344671626569539,-0.026087767905889726,0.1276921271778427,0.03828939854610866,-0.02763903932310651,eating
3,-16.294584709966138,0.5594252891932282,0.715647197364121,-0.3731126784363405,0.20247190667603712,0.16636235544585684,-0.2721099383765859,0.568668520129786,-0.07189296231913798,0.02139251018024137,-0.030318587294371074,0.07610326885480499,-0.013556419171372885,-0.10459146926623687,0.2929215290974004,-0.022897596247096558,-0.059837222384100004,-0.008095837306054886,0.08683679075469668,0.023840029718714573,0.0617452778463989,0.10189373994299862,-0.0802117673465154,-0.04500857822695721,0.11455951352651467,0.11626041320186545,-0.02414274515573286,-0.04275777713539688,-0.0032688083006004393,0.02179509485803528,eating
4,-15.27267591443168,0.5461723172737935,0.44305033783457265,0.11831085592767032,-0.1447468136670488,-0.3291187519320113,-0.2566083081070447,-0.43531041211147564,0.023909703704327618,-0.3133939436596604,-0.020888857007138006,-0.11870533602445524,0.21417935864452545,-0.2080981231772153,0.01040990837577984,0.125236505124152,0.016566355930584514,-0.23092024794927082,-0.03498413009062438,0.06666958667283353,-0.10064729643777136,0.04896099988826689,-0.031178272357620905,-0.030084110559161395,0.021736372435742477,-0.016112686854730544,-0.07812522322273371,0.006824871925882915,-0.015536528443613832,-0.05546014718396506,eating
5,-14.273540954044327,1.1243441105847616,-0.45202198065787963,-1.0234213198443818,0.05968753041624388,0.17629164604865244,-0.23337130067508743,-0.37632991311077313,-0.12320337031162773,-0.14320892593506548,0.47191135833173603,0.1333589439765868,-0.02708877893791964,-0.03916087673607382,0.08588129825489701,-0.005579855651020607,0.1517430827695741,-0.04724165089639399,0.011855885166802076,-0.012277993585113896,0.042935112457075444,0.06731692291782132,-0.08732185560080505,0.06419823270010894,-0.02171771310576984,0.014256895207402165,0.13856671516073166,0.05737080859074989,-0.023664367568331585,0.019649178527656786,eating
6,-13.243407044958559,0.27652310410971187,-0.4391927672351787,0.24755913705196758,0.1649870244320805,-0.39820457101858997,-0.595331278795894,0.041937355657228496,0.14413372418063844,0.10579631744057445,-0.0700240252350597,-0.2880216991467772,0.2309202850719359,-0.08756998539479227,-0.10544780587221253,-0.06546227930900542,0.06817712487272215,0.0689783750086711,0.05814231025914457,-0.05745472981785684,0.11257274642308862,-0.06722855271634945,0.021944124105079392,0.0474045964824496,-0.004978864827726332,-0.02982738013282536,0.05704273402761159,-0.0645012836666656,-0.012087568737481255,0.04788387090291611,eating
7,-12.296371645089328,0.974270974517842,0.8097032642177135,-0.10733781417420224,0.1646385145790538,-0.04554969417383552,0.03877131644566737,0.1249188700945576,-0.28242110613966565,-0.0340775083232457,-0.1387195444226287,-0.1477193561918734,-0.0530402189179119,-0.049987593144170346,-0.019772267148011877,0.12987118985612267,-0.06569213459908986,-0.02340341662801607,-0.029580882015670967,0.028550021595988233,-0.0310170867332759,0.014822203439274999,-0.04333102740771604,0.05549125868805277,-0.03745294635382149,-0.005595214472607801,0.012194515515276954,0.01277401688391557,0.030951969889162118,0.06672925521296022,eating
8,-11.273975405288489,0.47048887413867196,0.46579412959320976,-0.19772227048393604,0.06969444932923324,-0.3007985591396135,-0.31541926506473633,0.06596205596259781,-0.14242373853567444,0.004630540452848712,-0.043066537701565696,-0.02394632850854402,0.0516958222096136,0.009771316160626283,0.11118704874036987,0.02217807091221773,-0.013493265695473064,0.169485565282189,-0.019898965825201516,0.08230429136250818,0.07832376182003485,-0.014812018263136474,-0.013975880178098449,-0.04896038179556991,-0.07356415292260811,-0.00040051157386713403,0.027362397754067312,-0.016205800718639595,-0.04032013673965502,-0.028101581587416706,eating
9,-10.277895906886647,1.5885326908981259,-0.6300879970923374,-0.9854061888896112,-0.578898251493759,0.321245182532388,0.03662830324458238,0.12139261883366358,-0.3269331421415628,0.0046595826399482366,0.2202724394822474,0.0642772331692116,-0.11964477531125217,-0.22312626144549813,-0.06977498324791104,-0.054434516473758056,0.112947979514944,0.04473662416266573,-0.04137347637557449,-0.07057129099832933,0.02921669627633747,-0.07048028534380205,0.020906568761165336,-0.07610610178750352,0.02294767425576425,-0.04901621963329576,-0.11369902217701384,-0.02599328341411953,0.06384518729433401,-0.006866241720396423,eating
