1503618071642,9, 6, 4, 4, 3, -2, -5, 4, 0
1503618071665,-5, -12, -7, -6, -3, -2, -7, -8, 0
1503618071679,2, 0, -3, 2, -1, -3, 6, -2, 0
1503618071702,9, -4, 0, 1, -1, -2, 3, 21, 0
1503618071713,-4, -16, -4, 0, 1, 3, 5, 3, 0
1503618071725,0, 0, 0, -1, -2, -3, -5, -3, 0
1503618071739,-20, -6, -2, 0, -2, -1, -6, 0, 0
1503618071762,6, 9, 3, 2, 4, 7, 1, -2, 0
1503618071785,0, 0, 3, -1, -1, -2, 1, -7, 0
1503618071799,0, -4, -6, -3, -2, -2, -4, -9, 0
1503618071822,-2, -5, -1, -4, -3, -3, 0, -7, 0
1503618071844,2, -1, -2, -2, 0, -1, -1, 2, 0
1503618071853,0, -1, 0, 1, -1, -3, 4, 0, 0
1503618071875,0, -5, -3, -3, -1, 2, 1, 3, 0
1503618071897,-3, -4, -1, -1, -1, -1, -3, -2, 0
1503618071913,2, 1, 0, 0, -1, 0, 0, 1, 0
1503618071935,3, 4, 1, 0, -1, -1, -1, 0, 0
1503618071957,-2, -1, -2, 1, 1, 3, -3, 1, 0
1503618071973,-2, -2, -1, -1, -3, 0, 1, -1, 0
1503618071997,4, 0, 0, 0, 1, -4, -6, 5, 0
1503618072017,-3, -4, 0, -2, -1, -1, 1, -2, 0
1503618072040,-1, -2, -3, -2, -1, -1, 1, 3, 0
1503618072055,-2, 2, 1, 0, -1, -2, 3, -2, 0
1503618072077,-3, -2, 0, 1, -1, -1, -1, -3, 0
1503618072085,-1, -1, 1, -2, 1, -1, 1, 2, 0
1503618072108,2, -1, -2, -1, -1, -2, -1, -1, 0
1503618072122,-2, -2, -1, -1, -1, -2, 0, 7, 0
1503618072145,1, -3, -2, -1, -2, 1, 2, 1, 0
1503618072167,-1, 0, -1, -2, -1, -2, -1, -3, 0
1503618072182,-1, -2, -1, -2, -1, -1, 0, -4, 0
1503618072205,-5, -10, -5, -2, -6, 2, -1, -11, 0
1503618072227,21, 5, -1, -1, -2, -8, -1, -4, 0
1503618072242,-4, -1, 0, 1, 0, 2, 3, 2, 0
1503618072268,-3, -1, -1, -2, 0, 0, -3, 1, 0
1503618072273,2, -2, -4, -3, -2, 0, -1, 2, 0
1503618072297,3, -2, -1, 1, 0, -1, -4, 2, 0
1503618072324,1, -3, 0, -1, 1, -2, 0, 2, 0
1503618072333,2, 0, 0, -4, -2, -4, -2, 2, 0
1503618072355,0, -1, -2, -1, -1, 0, 1, 4, 0
1503618072377,1, -2, 1, -1, -1, 0, -3, 1, 0
1503618072392,0, 0, -3, 0, -1, -1, 0, 2, 0
1503618072415,-4, -2, -2, -1, -2, 0, 2, -3, 0
1503618072437,2, 1, 1, 2, -1, -3, 2, 2, 0
1503618072452,0, -1, -1, -2, 0, 0, -2, 1, 0
1503618072475,0, -1, -3, -1, -1, -2, 0, 0, 0
1503618072498,0, -2, -1, 1, 0, 0, 1, -1, 0
1503618072512,-1, -1, -1, -2, -1, -1, 0, -2, 0
1503618072543,0, -2, 2, -1, -1, 0, -1, -1, 0
1503618072568,-2, -1, -3, -1, -1, 0, 1, 0, 0
1503618072587,-3, 1, 1, 0, 0, 0, -4, -6, 0
1503618072607,1, -1, -1, 0, -1, -1, -2, 1, 0
1503618072624,-3, -3, 1, 1, 0, -1, 0, -2, 0
1503618072647,1, -2, -1, -1, -1, -2, 0, 0, 0
1503618072662,-1, -2, -3, 0, 1, -1, 1, 2, 0
1503618072684,0, 0, 0, -2, -1, 1, 2, 0, 0
1503618072708,-1, 2, 0, -1, -1, 0, -5, -2, 0
1503618072722,0, 1, -2, -1, -2, 0, -1, -1, 0
1503618072745,1, 1, 0, -2, -1, 1, 0, 3, 0
1503618072767,-1, -2, 0, 0, 0, -3, 1, 2, 0
1503618072789,0, -2, -2, -1, -2, -2, -3, -2, 0
1503618072804,0, -2, -1, -1, -3, 2, -1, 0, 0
1503618072827,-1, -2, -1, 0, 0, -1, 0, -3, 0
1503618072849,-1, -1, 0, -1, 0, -3, 0, -1, 0
1503618072864,0, 0, -2, 0, 0, -1, -2, -2, 0
1503618072887,-2, -2, -1, 0, 0, 0, 0, -2, 0
1503618072910,-1, -1, -1, -1, 0, -2, -1, -3, 0
1503618072924,-1, 1, 0, 0, -1, 1, -1, 1, 0
1503618072947,-3, 0, -1, 0, -2, -2, -1, 0, 0
1503618072969,0, -1, -1, -2, 0, 0, 0, -1, 0
1503618072985,1, 0, 1, 0, 0, -1, 1, -2, 0
1503618073008,-3, -1, -1, -1, -2, -1, 0, -1, 0
1503618073029,-1, -3, -2, 1, 0, 1, -1, 0, 0
1503618073044,0, -1, -1, 0, -1, -1, 0, 0, 0
1503618073069,0, -1, -2, 0, -1, 0, -2, 1, 0
