Timestamp,Orientation X,Orientation Y,Orientation Z,Orientation W,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
1503618071649,-0.200,-0.036,+0.432,+0.879,+0.748,+0.127,-0.591,-6.250,-8.250,+5.188,9, 6, 4, 4, 3, -2, -5, 4
1503618071671,-0.199,-0.035,+0.431,+0.880,+0.742,+0.111,-0.610,-6.250,-6.812,+3.375,-5, -12, -7, -6, -3, -2, -7, -8
1503618071694,-0.199,-0.034,+0.431,+0.880,+0.787,+0.121,-0.600,-7.188,+0.938,+2.688,2, 0, -3, 2, -1, -3, 6, -2
1503618071710,-0.197,-0.033,+0.432,+0.880,+0.829,+0.105,-0.565,-9.000,+1.562,+2.875,9, -4, 0, 1, -1, -2, 3, 21
1503618071733,-0.197,-0.032,+0.431,+0.880,+0.801,+0.132,-0.591,-7.062,-4.438,+0.688,-4, -16, -4, 0, 1, 3, 5, 3
1503618071754,-0.197,-0.031,+0.430,+0.880,+0.750,+0.144,-0.596,-3.875,-4.812,-0.375,0, 0, 0, -1, -2, -3, -5, -3
1503618071769,-0.197,-0.031,+0.430,+0.880,+0.728,+0.131,-0.621,+0.312,+1.500,+0.375,-20, -6, -2, 0, -2, -1, -6, 0
1503618071791,-0.198,-0.032,+0.431,+0.880,+0.755,+0.121,-0.608,+1.000,+8.000,+0.562,6, 9, 3, 2, 4, 7, 1, -2
1503618071814,-0.198,-0.032,+0.432,+0.879,+0.780,+0.126,-0.587,+1.500,+10.250,+0.625,0, 0, 3, -1, -1, -2, 1, -7
1503618071830,-0.198,-0.033,+0.433,+0.879,+0.807,+0.128,-0.572,+2.000,+8.500,+1.125,0, -4, -6, -3, -2, -2, -4, -9
1503618071852,-0.197,-0.034,+0.435,+0.878,+0.838,+0.112,-0.549,+0.812,+8.812,+2.250,-2, -5, -1, -4, -3, -3, 0, -7
1503618071874,-0.197,-0.035,+0.436,+0.877,+0.846,+0.118,-0.547,-0.312,+2.250,+2.312,2, -1, -2, -2, 0, -1, -1, 2
1503618071890,-0.197,-0.035,+0.436,+0.878,+0.824,+0.123,-0.545,+0.688,-4.000,+2.750,0, -1, 0, 1, -1, -3, 4, 0
1503618071911,-0.197,-0.035,+0.434,+0.878,+0.814,+0.117,-0.563,+1.438,-11.000,+3.250,0, -5, -3, -3, -1, 2, 1, 3
1503618071934,-0.196,-0.035,+0.432,+0.879,+0.819,+0.115,-0.570,+1.188,-14.125,+2.750,-3, -4, -1, -1, -1, -1, -3, -2
1503618071949,-0.196,-0.035,+0.430,+0.880,+0.806,+0.115,-0.588,+0.875,-14.062,+2.875,2, 1, 0, 0, -1, 0, 0, 1
1503618071972,-0.197,-0.034,+0.427,+0.882,+0.787,+0.142,-0.606,-0.312,-19.312,+0.250,3, 4, 1, 0, -1, -1, -1, 0
1503618071997,-0.197,-0.034,+0.425,+0.883,+0.770,+0.102,-0.604,+1.250,-15.688,+2.062,-2, -1, -2, 1, 1, 3, -3, 1
1503618072010,-0.197,-0.034,+0.422,+0.884,+0.759,+0.100,-0.618,-1.188,-14.500,+1.000,-2, -2, -1, -1, -3, 0, 1, -1
1503618072033,-0.196,-0.033,+0.420,+0.885,+0.767,+0.114,-0.631,-2.750,-11.875,+1.125,4, 0, 0, 0, 1, -4, -6, 5
1503618072054,-0.196,-0.033,+0.419,+0.886,+0.754,+0.105,-0.627,-2.500,-4.812,+0.812,-3, -4, 0, -2, -1, -1, 1, -2
1503618072070,-0.196,-0.033,+0.418,+0.886,+0.754,+0.120,-0.618,-2.125,-6.500,+1.688,-1, -2, -3, -2, -1, -1, 1, 3
1503618072092,-0.196,-0.033,+0.417,+0.887,+0.751,+0.112,-0.616,-0.938,-3.812,+1.312,-2, 2, 1, 0, -1, -2, 3, -2
1503618072114,-0.196,-0.033,+0.417,+0.887,+0.771,+0.109,-0.613,-1.625,-3.250,+0.188,-3, -2, 0, 1, -1, -1, -1, -3
1503618072130,-0.196,-0.032,+0.416,+0.887,+0.775,+0.118,-0.622,-0.875,-2.625,+0.062,-1, -1, 1, -2, 1, -1, 1, 2
1503618072151,-0.196,-0.032,+0.416,+0.887,+0.755,+0.115,-0.613,-0.312,-0.375,+0.688,2, -1, -2, -1, -1, -2, -1, -1
1503618072174,-0.196,-0.032,+0.416,+0.887,+0.755,+0.115,-0.608,+0.375,-1.375,-0.125,-2, -2, -1, -1, -1, -2, 0, 7
1503618072190,-0.196,-0.033,+0.416,+0.887,+0.772,+0.112,-0.611,+0.312,+0.562,+0.375,1, -3, -2, -1, -2, 1, 2, 1
1503618072211,-0.197,-0.033,+0.416,+0.887,+0.777,+0.110,-0.601,+1.500,-0.375,+1.000,-1, 0, -1, -2, -1, -2, -1, -3
1503618072235,-0.197,-0.034,+0.416,+0.887,+0.776,+0.113,-0.619,+1.875,+1.250,-0.250,-1, -2, -1, -2, -1, -1, 0, -4
1503618072250,-0.197,-0.034,+0.416,+0.887,+0.761,+0.113,-0.608,+1.312,+2.625,+0.438,-5, -10, -5, -2, -6, 2, -1, -11
1503618072273,-0.197,-0.034,+0.416,+0.887,+0.783,+0.107,-0.597,+1.000,-0.438,+0.500,21, 5, -1, -1, -2, -8, -1, -4
1503618072294,-0.197,-0.035,+0.416,+0.887,+0.804,+0.112,-0.607,+0.375,-4.812,+0.688,-4, -1, 0, 1, 0, 2, 3, 2
1503618072309,-0.197,-0.035,+0.415,+0.888,+0.775,+0.104,-0.617,-0.500,-5.750,+0.500,-3, -1, -1, -2, 0, 0, -3, 1
1503618072331,-0.197,-0.034,+0.414,+0.888,+0.760,+0.113,-0.625,-0.688,-6.938,+0.188,2, -2, -4, -3, -2, 0, -1, 2
1503618072354,-0.197,-0.034,+0.413,+0.888,+0.746,+0.108,-0.624,-0.688,-4.812,+0.438,3, -2, -1, 1, 0, -1, -4, 2
1503618072370,-0.197,-0.034,+0.412,+0.889,+0.748,+0.111,-0.633,-0.312,-3.750,+0.562,1, -3, 0, -1, 1, -2, 0, 2
1503618072391,-0.197,-0.034,+0.412,+0.889,+0.761,+0.102,-0.627,-1.312,-1.250,+0.500,2, 0, 0, -4, -2, -4, -2, 2
1503618072414,-0.197,-0.034,+0.412,+0.889,+0.760,+0.111,-0.629,-1.375,+0.375,+0.312,0, -1, -2, -1, -1, 0, 1, 4
1503618072431,-0.197,-0.034,+0.412,+0.889,+0.762,+0.104,-0.623,-1.375,+1.062,+0.438,1, -2, 1, -1, -1, 0, -3, 1
1503618072451,-0.197,-0.034,+0.412,+0.889,+0.765,+0.108,-0.619,-1.125,+2.750,+0.125,0, 0, -3, 0, -1, -1, 0, 2
